	质量 A	
t	y	
0.000	0.618
0.100	0.618
0.200	0.618
0.300	0.618
0.400	0.621
0.500	0.621
0.600	0.618
0.700	0.615
0.800	0.611
0.900	0.612
1.000	0.611
1.100	0.611
1.200	0.611
1.300	0.606
1.400	0.607
1.500	0.605
1.600	0.606
1.700	0.608
1.800	0.608
1.900	0.608
2.000	0.610
2.100	0.610
2.200	0.610
2.300	0.605
2.400	0.603
2.500	0.592
2.600	0.592
2.700	0.590
2.800	0.580
2.900	0.574
3.000	0.575
3.100	0.566
3.200	0.561
3.300	0.561
3.400	0.543
3.500	0.543
3.600	0.525
3.700	0.524
3.800	0.525
3.900	0.516
4.000	0.509
4.100	0.509
4.200	0.502
4.300	0.500
4.400	0.500
4.500	0.492
4.600	0.492
4.700	0.476
4.800	0.470
4.900	0.469
5.000	0.467
5.100	0.467
5.200	0.453
5.300	0.453
5.400	0.445
5.500	0.445
5.600	0.437
5.700	0.432
5.800	0.426
5.900	0.427
6.000	0.418
6.100	0.412
6.200	0.413
6.300	0.405
6.400	0.400
6.500	0.398
6.600	0.393
6.700	0.394
6.800	0.388
6.900	0.382
7.000	0.382
7.100	0.380
7.200	0.369
7.300	0.370
7.400	0.365
7.500	0.358
7.600	0.357
7.700	0.354
7.800	0.341
7.900	0.334
8.000	0.330
8.100	0.326
8.200	0.324
8.300	0.322
8.400	0.317
8.500	0.312
8.600	0.308
8.700	0.305
8.800	0.301
8.900	0.297
9.000	0.297
9.100	0.288
9.200	0.288
9.300	0.285
9.400	0.280
9.500	0.280
9.600	0.270
9.700	0.270
9.800	0.261
9.900	0.256
10.000	0.256
10.100	0.248
10.200	0.247
10.300	0.241
10.400	0.235
10.500	0.229
10.600	0.223
10.700	0.223
10.800	0.223
10.900	0.213
11.000	0.209
11.100	0.201
11.200	0.201
11.300	0.188
11.400	0.182
11.500	0.181
11.600	0.177
11.700	0.177
11.800	0.170
11.900	0.167
12.000	0.162
12.100	0.156
12.200	0.147
12.300	0.141
12.400	0.137
12.500	0.130
12.600	0.131
12.700	0.123
12.800	0.122
12.900	0.116
13.000	0.109
13.100	0.108
13.200	0.107
13.300	0.104
13.400	9.529E-2
13.500	8.879E-2
13.600	8.172E-2
13.700	7.835E-2
13.800	7.529E-2
13.900	6.769E-2
14.000	6.435E-2
14.100	5.816E-2
14.200	5.580E-2
14.300	5.426E-2
14.400	5.238E-2
14.500	4.854E-2
14.600	4.626E-2
14.700	4.125E-2
14.800	3.447E-2
14.900	2.933E-2
15.000	2.565E-2
15.100	2.232E-2
15.200	2.064E-2
15.300	1.516E-2
15.400	1.075E-2
15.500	1.106E-2
15.600	3.721E-3
15.700	-1.481E-3
15.800	-3.249E-3
15.900	-1.014E-2
16.000	-1.445E-2
16.100	-1.943E-2
16.200	-2.349E-2
16.300	-2.920E-2
16.400	-3.404E-2
16.500	-4.192E-2
16.600	-5.337E-2
16.700	-6.409E-2
16.800	-7.242E-2
16.900	-7.361E-2
17.000	-7.838E-2
17.100	-8.671E-2
17.200	-9.028E-2
17.300	-9.266E-2
17.400	-9.370E-2
17.500	-9.949E-2
17.600	-0.100
17.700	-0.103
17.800	-0.107
17.900	-0.113
18.000	-0.114
18.100	-0.120
18.200	-0.124
18.300	-0.127
18.400	-0.135
18.500	-0.138
18.600	-0.142
18.700	-0.146
18.800	-0.149
18.900	-0.151
19.000	-0.160
19.100	-0.166
19.200	-0.174
19.300	-0.178
19.400	-0.182
19.500	-0.187
