	mass A	
t	x	
0.000	4.249E-3
0.100	4.298E-3
0.200	5.574E-3
0.300	3.976E-3
0.400	-1.683E-3
0.500	-5.395E-3
0.600	-4.127E-3
0.700	-2.711E-3
0.800	-4.670E-3
0.900	-2.829E-3
1.000	-4.007E-3
1.100	-2.744E-3
1.200	-5.562E-3
1.300	-9.509E-3
1.400	-7.643E-3
1.500	-7.798E-3
1.600	-9.787E-3
1.700	-1.233E-2
1.800	-1.497E-2
1.900	-1.539E-2
2.000	-1.557E-2
2.100	-1.561E-2
2.200	-1.651E-2
2.300	-1.812E-2
2.400	-1.815E-2
2.500	-1.759E-2
2.600	-1.871E-2
2.700	-1.854E-2
2.800	-2.016E-2
2.900	-2.238E-2
3.000	-2.657E-2
3.100	-2.709E-2
3.200	-2.776E-2
3.300	-2.715E-2
3.400	-2.296E-2
3.500	-2.220E-2
3.600	-2.233E-2
3.700	-2.238E-2
3.800	-3.087E-2
3.900	-3.154E-2
4.000	-3.394E-2
4.100	-3.295E-2
4.200	-2.924E-2
4.300	-2.746E-2
4.400	-2.762E-2
4.500	-2.921E-2
4.600	-2.799E-2
4.700	-2.539E-2
4.800	-2.366E-2
4.900	-2.398E-2
5.000	-2.653E-2
5.100	-2.474E-2
5.200	-2.336E-2
5.300	-2.056E-2
5.400	-1.799E-2
5.500	-1.882E-2
5.600	-2.228E-2
5.700	-2.271E-2
5.800	-2.159E-2
5.900	-2.118E-2
6.000	-2.170E-2
6.100	-2.239E-2
6.200	-2.479E-2
6.300	-2.488E-2
6.400	-2.548E-2
6.500	-2.557E-2
6.600	-2.313E-2
6.700	-2.532E-2
6.800	-2.503E-2
6.900	-2.173E-2
7.000	-2.346E-2
7.100	-2.098E-2
7.200	-1.957E-2
7.300	-1.871E-2
7.400	-1.816E-2
7.500	-1.339E-2
7.600	-1.397E-2
7.700	-1.392E-2
7.800	-1.405E-2
7.900	-1.376E-2
8.000	-1.157E-2
8.100	-1.294E-2
8.200	-9.123E-3
8.300	-1.132E-2
8.400	-1.021E-2
8.500	-1.013E-2
8.600	-8.360E-3
8.700	-8.470E-3
8.800	-7.489E-3
8.900	-4.346E-3
9.000	-5.483E-3
9.100	-2.303E-3
9.200	-2.744E-3
9.300	-4.711E-3
9.400	-2.660E-3
9.500	-2.577E-3
9.600	-3.904E-3
9.700	-5.147E-3
9.800	-7.812E-3
9.900	-1.350E-3
10.000	3.110E-3
10.100	6.439E-3
10.200	6.179E-3
10.300	9.057E-3
10.400	6.307E-3
10.500	7.192E-3
10.600	8.684E-3
10.700	1.024E-2
