	质量 A	
t	y	
0.000	0.125
0.100	0.124
0.200	0.123
0.300	0.124
0.400	0.126
0.500	0.127
0.600	0.126
0.700	0.127
0.800	0.128
0.900	0.131
1.000	0.129
1.100	0.130
1.200	0.131
1.300	0.126
1.400	0.124
1.500	0.124
1.600	0.123
1.700	0.120
1.800	0.119
1.900	0.120
2.000	0.120
2.100	0.123
2.200	0.122
2.300	0.122
2.400	0.121
2.500	0.121
2.600	0.122
2.700	0.124
2.800	0.115
2.900	0.104
3.000	9.723E-2
3.100	8.901E-2
3.200	8.279E-2
3.300	7.519E-2
3.400	6.856E-2
3.500	6.220E-2
3.600	5.649E-2
3.700	5.126E-2
3.800	4.698E-2
3.900	3.881E-2
4.000	3.378E-2
4.100	2.642E-2
4.200	2.242E-2
4.300	1.547E-2
4.400	7.728E-3
4.500	-2.990E-3
4.600	-9.540E-3
4.700	-2.056E-2
4.800	-2.562E-2
4.900	-3.010E-2
5.000	-3.685E-2
5.100	-4.472E-2
5.200	-5.165E-2
5.300	-6.019E-2
5.400	-6.509E-2
5.500	-7.295E-2
5.600	-7.420E-2
5.700	-8.281E-2
5.800	-8.974E-2
5.900	-9.540E-2
6.000	-0.102
6.100	-0.105
6.200	-0.115
6.300	-0.122
6.400	-0.132
6.500	-0.140
6.600	-0.146
6.700	-0.154
6.800	-0.165
6.900	-0.171
7.000	-0.177
7.100	-0.185
7.200	-0.190
7.300	-0.201
7.400	-0.206
7.500	-0.215
7.600	-0.216
7.700	-0.222
7.800	-0.228
7.900	-0.232
8.000	-0.237
8.100	-0.245
8.200	-0.254
8.300	-0.260
8.400	-0.264
8.500	-0.268
8.600	-0.271
8.700	-0.276
8.800	-0.279
8.900	-0.288
9.000	-0.296
9.100	-0.301
9.200	-0.308
9.300	-0.320
9.400	-0.326
9.500	-0.333
9.600	-0.338
9.700	-0.346
9.800	-0.350
9.900	-0.358
10.000	-0.369
10.100	-0.372
10.200	-0.378
10.300	-0.388
10.400	-0.393
10.500	-0.403
10.600	-0.411
10.700	-0.414
10.800	-0.414
10.900	-0.425
11.000	-0.429
11.100	-0.433
11.200	-0.441
11.300	-0.449
11.400	-0.458
