particle_id,analysis_index,source_index,t,x_raw_mm,x_mm,x_m,was_interpolated
particle2,57,57,5.7,0.007657,0.007657,7.657e-06,False
particle2,58,58,5.8,0.007792,0.007792,7.792000000000001e-06,False
particle2,59,59,5.9,0.006099,0.006099,6.099e-06,False
particle2,60,60,6.0,0.005306,0.005306,5.306e-06,False
particle2,61,61,6.1,0.001676,0.001676,1.676e-06,False
particle2,62,62,6.2,0.002944,0.002944,2.944e-06,False
particle2,63,63,6.3,0.00422,0.00422,4.22e-06,False
particle2,64,64,6.4,0.003404,0.003404,3.404e-06,False
particle2,65,65,6.5,0.002366,0.002366,2.3660000000000003e-06,False
particle2,66,66,6.6,-0.001703,-0.001703,-1.703e-06,False
particle2,67,67,6.7,-0.003369,-0.003369,-3.3690000000000003e-06,False
particle2,68,68,6.8,-0.004153,-0.004153,-4.153e-06,False
particle2,69,69,6.9,-0.005649,-0.005649,-5.6490000000000005e-06,False
particle2,70,70,7.0,-0.004475,-0.004475,-4.4749999999999995e-06,False
particle2,71,71,7.1,-0.004418,-0.004418,-4.418e-06,False
particle2,72,72,7.2,-0.007292,-0.007292,-7.292e-06,False
particle2,73,73,7.3,-0.007178,-0.007178,-7.1780000000000006e-06,False
particle2,74,74,7.4,-0.006631,-0.006631,-6.631e-06,False
particle2,75,75,7.5,-0.005623,-0.005623,-5.623e-06,False
particle2,76,76,7.6,-0.006064,-0.006064,-6.064e-06,False
particle2,77,77,7.7,-0.003255,-0.003255,-3.255e-06,False
particle2,78,78,7.8,0.0007753,0.0007753,7.753e-07,False
particle2,79,79,7.9,0.004319,0.004319,4.319e-06,False
particle2,80,80,8.0,0.003586,0.003586,3.5860000000000005e-06,False
particle2,81,81,8.1,0.005579,0.005579,5.579e-06,False
particle2,82,82,8.2,0.008529,0.008529,8.529e-06,False
particle2,83,83,8.3,0.01035,0.01035,1.0350000000000001e-05,False
particle2,84,84,8.4,0.01246,0.01246,1.2460000000000001e-05,False
particle2,85,85,8.5,0.01214,0.01214,1.214e-05,False
particle2,86,86,8.6,0.01266,0.01266,1.2659999999999999e-05,False
particle2,87,87,8.7,0.012,0.012,1.2e-05,False
particle2,88,88,8.8,0.01053,0.01053,1.0529999999999999e-05,False
particle2,89,89,8.9,0.007294,0.007294,7.294e-06,False
particle2,90,90,9.0,0.00991,0.00991,9.91e-06,False
particle2,91,91,9.1,0.01274,0.01274,1.274e-05,False
particle2,92,92,9.2,0.01677,0.01677,1.677e-05,False
particle2,93,93,9.3,0.01526,0.01526,1.526e-05,False
particle2,94,94,9.4,0.01465,0.01465,1.465e-05,False
particle2,95,95,9.5,0.01533,0.01533,1.533e-05,False
particle2,96,96,9.6,0.01671,0.01671,1.671e-05,False
particle2,97,97,9.7,0.01499,0.01499,1.499e-05,False
particle2,98,98,9.8,0.01498,0.01498,1.498e-05,False
particle2,99,99,9.9,0.01335,0.01335,1.3350000000000001e-05,False
particle2,100,100,10.0,0.01518,0.01518,1.518e-05,False
particle2,101,101,10.1,0.0173,0.0173,1.73e-05,False
particle2,102,102,10.2,0.0204,0.0204,2.04e-05,False
particle2,103,103,10.3,0.02138,0.02138,2.138e-05,False
particle2,104,104,10.4,0.01994,0.01994,1.994e-05,False
particle2,105,105,10.5,0.01953,0.01953,1.9529999999999998e-05,False
particle2,106,106,10.6,0.01874,0.01874,1.874e-05,False
particle2,107,107,10.7,0.01904,0.01904,1.904e-05,False
particle2,108,108,10.8,0.01525,0.01525,1.525e-05,False
particle2,109,109,10.9,0.01536,0.01536,1.5360000000000002e-05,False
particle2,110,110,11.0,0.0148,0.0148,1.48e-05,False
particle2,111,111,11.1,0.01533,0.01533,1.533e-05,False
particle2,112,112,11.2,0.01512,0.01512,1.512e-05,False
particle2,113,113,11.3,0.01461,0.01461,1.461e-05,False
particle2,114,114,11.4,0.0127,0.0127,1.27e-05,False
particle2,115,115,11.5,0.009484,0.009484,9.484e-06,False
particle2,116,116,11.6,0.007046,0.007046,7.046e-06,False
particle2,117,117,11.7,0.006458,0.006458,6.458000000000001e-06,False
particle2,118,118,11.8,0.008735,0.008735,8.735e-06,False
particle2,119,119,11.9,0.009771,0.009771,9.771e-06,False
particle2,120,120,12.0,0.01245,0.01245,1.245e-05,False
particle2,121,121,12.1,0.01089,0.01089,1.089e-05,False
particle2,122,122,12.2,0.008541,0.008541,8.541e-06,False
particle2,123,123,12.3,0.01088,0.01088,1.0880000000000001e-05,False
particle2,124,124,12.4,0.01245,0.01245,1.245e-05,False
particle2,125,125,12.5,0.008393,0.008393,8.392999999999999e-06,False
particle2,126,126,12.6,0.007858,0.007858,7.858e-06,False
particle2,127,127,12.7,0.007167,0.007167,7.167e-06,False
particle2,128,128,12.8,0.005691,0.005691,5.691e-06,False
particle2,129,129,12.9,0.006255,0.006255,6.255e-06,False
particle2,130,130,13.0,0.008401,0.008401,8.401000000000001e-06,False
particle2,131,131,13.1,0.006704,0.006704,6.704e-06,False
particle2,132,132,13.2,0.008312,0.008312,8.312e-06,False
particle2,133,133,13.3,0.008158,0.008158,8.158e-06,False
particle2,134,134,13.4,0.00491,0.00491,4.9100000000000004e-06,False
particle2,135,135,13.5,0.004363,0.004363,4.3629999999999996e-06,False
particle2,136,136,13.6,0.007537,0.007537,7.537000000000001e-06,False
particle2,137,137,13.7,0.01086,0.01086,1.086e-05,False
particle2,138,138,13.8,0.0112,0.0112,1.12e-05,False
particle2,139,139,13.9,0.01182,0.01182,1.182e-05,False
particle2,140,140,14.0,0.01196,0.01196,1.196e-05,False
particle2,141,141,14.1,0.01109,0.01109,1.1089999999999999e-05,False
particle2,142,142,14.2,0.009792,0.009792,9.792e-06,False
particle2,143,143,14.3,0.01351,0.01351,1.351e-05,False
particle2,144,144,14.4,0.01041,0.01041,1.041e-05,False
particle2,145,145,14.5,0.00988,0.00988,9.88e-06,False
particle2,146,146,14.6,0.00766,0.00766,7.66e-06,False
particle2,147,147,14.7,0.008721,0.008721,8.721e-06,False
particle2,148,148,14.8,0.008964,0.008964,8.964e-06,False
particle2,149,149,14.9,0.009693,0.009693,9.693e-06,False
particle2,150,150,15.0,0.009846,0.009846,9.846e-06,False
particle2,151,151,15.1,0.01004,0.01004,1.004e-05,False
particle2,152,152,15.2,0.008923,0.008923,8.923e-06,False
particle2,153,153,15.3,0.01087,0.01087,1.087e-05,False
particle2,154,154,15.4,0.01041,0.01041,1.041e-05,False
particle2,155,155,15.5,0.01104,0.01104,1.104e-05,False
particle2,156,156,15.6,0.009471,0.009471,9.471e-06,False
particle2,157,157,15.7,0.007264,0.007264,7.263999999999999e-06,False
particle2,158,158,15.8,0.007815,0.007815,7.815e-06,False
particle2,159,159,15.9,0.00857,0.00857,8.57e-06,False
particle2,160,160,16.0,0.008688,0.008688,8.688e-06,False
particle2,161,161,16.1,0.007206,0.007206,7.206e-06,False
particle2,162,162,16.2,0.006627,0.006627,6.627e-06,False
particle2,163,163,16.3,0.006927,0.006927,6.927e-06,False
particle2,164,164,16.4,0.01025,0.01025,1.025e-05,False
particle2,165,165,16.5,0.01042,0.01042,1.042e-05,False
particle2,166,166,16.6,0.01069,0.01069,1.069e-05,False
particle2,167,167,16.7,0.009531,0.009531,9.530999999999999e-06,False
particle2,168,168,16.8,0.009554,0.009554,9.554e-06,False
particle2,169,169,16.9,0.01138,0.01138,1.138e-05,False
particle2,170,170,17.0,0.01278,0.01278,1.278e-05,False
particle2,171,171,17.1,0.01666,0.01666,1.6660000000000003e-05,False
particle2,172,172,17.2,0.01638,0.01638,1.638e-05,False
particle2,173,173,17.3,0.01612,0.01612,1.6119999999999998e-05,False
particle2,174,174,17.4,0.01543,0.01543,1.543e-05,False
particle2,175,175,17.5,0.01214,0.01214,1.214e-05,False
particle2,176,176,17.6,0.01006,0.01006,1.006e-05,False
particle2,177,177,17.7,0.00685,0.00685,6.8500000000000005e-06,False
particle2,178,178,17.8,0.006069,0.006069,6.069e-06,False
particle2,179,179,17.9,0.007098,0.007098,7.0980000000000005e-06,False
particle2,180,180,18.0,0.004431,0.004431,4.4310000000000004e-06,False
particle2,181,181,18.1,0.003563,0.003563,3.5630000000000004e-06,False
particle2,182,182,18.2,0.002931,0.002931,2.931e-06,False
particle2,183,183,18.3,0.00335,0.00335,3.35e-06,False
particle2,184,184,18.4,0.005897,0.005897,5.8970000000000005e-06,False
particle2,185,185,18.5,0.0051,0.0051,5.1e-06,False
particle2,186,186,18.6,0.003332,0.003332,3.332e-06,False
particle2,187,187,18.7,0.002291,0.002291,2.291e-06,False
particle2,188,188,18.8,0.005607,0.005607,5.607e-06,False
particle2,189,189,18.9,0.004592,0.004592,4.591999999999999e-06,False
particle2,190,190,19.0,0.006056,0.006056,6.056e-06,False
particle2,191,191,19.1,0.006851,0.006851,6.851e-06,False
particle2,192,192,19.2,0.008355,0.008355,8.355e-06,False
particle2,193,193,19.3,0.01116,0.01116,1.116e-05,False
particle2,194,194,19.4,0.01061,0.01061,1.061e-05,False
particle2,195,195,19.5,0.01269,0.01269,1.269e-05,False
particle2,196,196,19.6,0.01254,0.01254,1.254e-05,False
particle2,197,197,19.7,0.01488,0.01488,1.4880000000000002e-05,False
particle2,198,198,19.8,0.01279,0.01279,1.279e-05,False
particle2,199,199,19.9,0.01449,0.01449,1.449e-05,False
particle2,200,200,20.0,0.01408,0.01408,1.408e-05,False
particle2,201,201,20.1,0.01404,0.01404,1.4040000000000001e-05,False
particle2,202,202,20.2,0.01147,0.01147,1.147e-05,False
particle2,203,203,20.3,0.01129,0.01129,1.129e-05,False
particle2,204,204,20.4,0.01164,0.01164,1.164e-05,False
particle2,205,205,20.5,0.01252,0.01252,1.252e-05,False
particle2,206,206,20.6,0.01145,0.01145,1.145e-05,False
particle2,207,207,20.7,0.01032,0.01032,1.032e-05,False
particle2,208,208,20.8,0.01003,0.01003,1.003e-05,False
particle2,209,209,20.9,0.007679,0.007679,7.679e-06,False
particle2,210,210,21.0,0.005437,0.005437,5.437e-06,False
particle2,211,211,21.1,0.006462,0.006462,6.462e-06,False
particle2,212,212,21.2,0.007583,0.007583,7.583e-06,False
particle2,213,213,21.3,0.008547,0.008547,8.547000000000001e-06,False
particle2,214,214,21.4,0.008224,0.008224,8.224000000000001e-06,False
particle2,215,215,21.5,0.008917,0.008917,8.917e-06,False
particle2,216,216,21.6,0.009771,0.009771,9.771e-06,False
particle2,217,217,21.7,0.0113,0.0113,1.13e-05,False
particle2,218,218,21.8,0.01042,0.01042,1.042e-05,False
particle2,219,219,21.9,0.01005,0.01005,1.005e-05,False
particle2,220,220,22.0,0.01069,0.01069,1.069e-05,False
particle2,221,221,22.1,0.008152,0.008152,8.152e-06,False
particle2,222,222,22.2,0.008778,0.008778,8.778e-06,False
particle2,223,223,22.3,0.01288,0.01288,1.288e-05,False
particle2,224,224,22.4,0.0101,0.0101,1.01e-05,False
particle2,225,225,22.5,0.008774,0.008774,8.774000000000001e-06,False
particle2,226,226,22.6,0.007186,0.007186,7.1859999999999995e-06,False
particle2,227,227,22.7,0.006781,0.006781,6.781e-06,False
particle2,228,228,22.8,0.008047,0.008047,8.047000000000001e-06,False
particle2,229,229,22.9,0.01379,0.01379,1.379e-05,False
particle2,230,230,23.0,0.01091,0.01091,1.091e-05,False
particle2,231,231,23.1,0.01243,0.01243,1.243e-05,False
particle2,232,232,23.2,0.01302,0.01302,1.302e-05,False
particle2,233,233,23.3,0.01337,0.01337,1.337e-05,False
particle2,234,234,23.4,0.01883,0.01883,1.883e-05,False
particle2,235,235,23.5,0.01796,0.01796,1.796e-05,False
particle2,236,236,23.6,0.01771,0.01771,1.771e-05,False
particle2,237,237,23.7,0.01677,0.01677,1.677e-05,False
particle2,238,238,23.8,0.01802,0.01802,1.802e-05,False
particle2,239,239,23.9,0.0201,0.0201,2.01e-05,False
particle2,240,240,24.0,0.01662,0.01662,1.662e-05,False
particle2,241,241,24.1,0.01758,0.01758,1.7579999999999998e-05,False
particle2,242,242,24.2,0.01699,0.01699,1.699e-05,False
particle2,243,243,24.3,0.01529,0.01529,1.529e-05,False
particle2,244,244,24.4,0.01999,0.01999,1.999e-05,False
particle2,245,245,24.5,0.0218,0.0218,2.18e-05,False
particle2,246,246,24.6,0.01885,0.01885,1.8849999999999997e-05,False
particle2,247,247,24.7,0.01985,0.01985,1.985e-05,False
particle2,248,248,24.8,0.02233,0.02233,2.2329999999999998e-05,False
particle2,249,249,24.9,0.0221,0.0221,2.2100000000000002e-05,False
particle2,250,250,25.0,0.01994,0.01994,1.994e-05,False
particle2,251,251,25.1,0.01669,0.01669,1.669e-05,False
particle2,252,252,25.2,0.01403,0.01403,1.4030000000000001e-05,False
particle2,253,253,25.3,0.01225,0.01225,1.2250000000000001e-05,False
particle2,254,254,25.4,0.01334,0.01334,1.334e-05,False
particle2,255,255,25.5,0.01346,0.01346,1.346e-05,False
particle2,256,256,25.6,0.01446,0.01446,1.446e-05,False
particle2,257,257,25.7,0.01333,0.01333,1.333e-05,False
particle2,258,258,25.8,0.01358,0.01358,1.358e-05,False
particle2,259,259,25.9,0.01263,0.01263,1.2630000000000001e-05,False
particle2,260,260,26.0,0.01114,0.01114,1.114e-05,False
particle2,261,261,26.1,0.01432,0.01432,1.432e-05,False
particle2,262,262,26.2,0.01206,0.01206,1.206e-05,False
particle2,263,263,26.3,0.01413,0.01413,1.413e-05,False
particle2,264,264,26.4,0.01479,0.01479,1.4789999999999999e-05,False
particle2,265,265,26.5,0.01672,0.01672,1.672e-05,False
particle2,266,266,26.6,0.02123,0.02123,2.123e-05,False
particle2,267,267,26.7,0.01768,0.01768,1.768e-05,False
particle2,268,268,26.8,0.01626,0.01626,1.626e-05,False
particle2,269,269,26.9,0.0195,0.0195,1.95e-05,False
particle2,270,270,27.0,0.01569,0.01569,1.569e-05,False
particle2,271,271,27.1,0.01696,0.01696,1.696e-05,False
particle2,272,272,27.2,0.01399,0.01399,1.3990000000000002e-05,False
particle2,273,273,27.3,0.01456,0.01456,1.456e-05,False
particle2,274,274,27.4,0.01516,0.01516,1.516e-05,False
particle2,275,275,27.5,0.01748,0.01748,1.748e-05,False
particle2,276,276,27.6,0.019,0.019,1.9e-05,False
particle2,277,277,27.7,0.01977,0.01977,1.977e-05,False
particle2,278,278,27.8,0.01778,0.01778,1.7780000000000003e-05,False
particle2,279,279,27.9,0.0163,0.0163,1.63e-05,False
particle2,280,280,28.0,0.01874,0.01874,1.874e-05,False
particle2,281,281,28.1,0.01887,0.01887,1.887e-05,False
particle2,282,282,28.2,0.01935,0.01935,1.935e-05,False
particle2,283,283,28.3,0.0205,0.0205,2.05e-05,False
particle2,284,284,28.4,0.01928,0.01928,1.928e-05,False
particle2,285,285,28.5,0.022,0.022,2.2e-05,False
particle2,286,286,28.6,0.02153,0.02153,2.1530000000000002e-05,False
particle2,287,287,28.7,0.02317,0.02317,2.317e-05,False
particle2,288,288,28.8,0.02264,0.02264,2.264e-05,False
particle2,289,289,28.9,0.0239,0.0239,2.39e-05,False
particle2,290,290,29.0,0.02606,0.02606,2.606e-05,False
particle2,291,291,29.1,0.0273,0.0273,2.7300000000000003e-05,False
particle2,292,292,29.2,0.02646,0.02646,2.646e-05,False
particle2,293,293,29.3,0.02697,0.02697,2.697e-05,False
particle2,294,294,29.4,0.02903,0.02903,2.903e-05,False
particle2,295,295,29.5,0.02892,0.02892,2.892e-05,False
particle2,296,296,29.6,0.02927,0.02927,2.9270000000000003e-05,False
particle2,297,297,29.7,0.02972,0.02972,2.972e-05,False
particle2,298,298,29.8,0.02661,0.02661,2.661e-05,False
particle2,299,299,29.9,0.02774,0.02774,2.7740000000000002e-05,False
particle2,300,300,30.0,0.02945,0.02945,2.945e-05,False
particle2,301,301,30.1,0.0308,0.0308,3.08e-05,False
particle2,302,302,30.2,0.02998,0.02998,2.998e-05,False
particle2,303,303,30.3,0.02853,0.02853,2.853e-05,False
particle2,304,304,30.4,0.03053,0.03053,3.053e-05,False
particle2,305,305,30.5,0.02963,0.02963,2.963e-05,False
particle2,306,306,30.6,0.03146,0.03146,3.146e-05,False
particle2,307,307,30.7,0.03101,0.03101,3.101e-05,False
particle2,308,308,30.8,0.02895,0.02895,2.895e-05,False
particle2,309,309,30.9,0.02814,0.02814,2.8139999999999998e-05,False
particle2,310,310,31.0,0.02651,0.02651,2.651e-05,False
particle2,311,311,31.1,0.02919,0.02919,2.919e-05,False
particle2,312,312,31.2,0.03261,0.03261,3.261e-05,False
particle2,313,313,31.3,0.03278,0.03278,3.2779999999999994e-05,False
particle2,314,314,31.4,0.03549,0.03549,3.549e-05,False
particle2,315,315,31.5,0.03457,0.03457,3.4569999999999996e-05,False
particle2,316,316,31.6,0.03554,0.03554,3.554e-05,False
particle2,317,317,31.7,0.0359,0.0359,3.5900000000000005e-05,False
particle2,318,318,31.8,0.0337,0.0337,3.37e-05,False
particle2,319,319,31.9,0.03354,0.03354,3.354e-05,False
particle2,320,320,32.0,0.03191,0.03191,3.1910000000000004e-05,False
particle2,321,321,32.1,0.03096,0.03096,3.096e-05,False
particle2,322,322,32.2,0.02613,0.02613,2.6130000000000002e-05,False
particle2,323,323,32.3,0.02972,0.02972,2.972e-05,False
particle2,324,324,32.4,0.0294,0.0294,2.94e-05,False
particle2,325,325,32.5,0.02773,0.02773,2.773e-05,False
particle2,326,326,32.6,0.02926,0.02926,2.926e-05,False
particle2,327,327,32.7,0.02837,0.02837,2.837e-05,False
particle2,328,328,32.8,0.03014,0.03014,3.014e-05,False
particle2,329,329,32.9,0.03077,0.03077,3.077e-05,False
particle2,330,330,33.0,0.02873,0.02873,2.8729999999999998e-05,False
particle2,331,331,33.1,0.02881,0.02881,2.881e-05,False
particle2,332,332,33.2,0.02443,0.02443,2.443e-05,False
particle2,333,333,33.3,0.02414,0.02414,2.4140000000000003e-05,False
particle2,334,334,33.4,0.02702,0.02702,2.702e-05,False
particle2,335,335,33.5,0.02809,0.02809,2.809e-05,False
particle2,336,336,33.6,0.02556,0.02556,2.556e-05,False
particle2,337,337,33.7,0.02431,0.02431,2.431e-05,False
particle2,338,338,33.8,0.02511,0.02511,2.5110000000000002e-05,False
particle2,339,339,33.9,0.02489,0.02489,2.489e-05,False
particle2,340,340,34.0,0.02654,0.02654,2.654e-05,False
particle2,341,341,34.1,0.02849,0.02849,2.8490000000000003e-05,False
particle2,342,342,34.2,0.02881,0.02881,2.881e-05,False
particle2,343,343,34.3,0.02904,0.02904,2.904e-05,False
particle2,344,344,34.4,0.02846,0.02846,2.846e-05,False
particle2,345,345,34.5,0.03111,0.03111,3.111e-05,False
particle2,346,346,34.6,0.0315,0.0315,3.15e-05,False
particle2,347,347,34.7,0.02859,0.02859,2.8590000000000002e-05,False
particle2,348,348,34.8,0.02832,0.02832,2.8320000000000003e-05,False
particle2,349,349,34.9,0.02401,0.02401,2.4010000000000002e-05,False
particle2,350,350,35.0,0.02488,0.02488,2.488e-05,False
particle2,351,351,35.1,0.02182,0.02182,2.182e-05,False
particle2,352,352,35.2,0.0216,0.0216,2.1600000000000003e-05,False
particle2,353,353,35.3,0.02294,0.02294,2.294e-05,False
particle2,354,354,35.4,0.02276,0.02276,2.276e-05,False
particle2,355,355,35.5,0.02174,0.02174,2.174e-05,False
particle2,356,356,35.6,0.02193,0.02193,2.1930000000000002e-05,False
particle2,357,357,35.7,0.0231,0.0231,2.31e-05,False
particle2,358,358,35.8,0.02429,0.02429,2.429e-05,False
particle2,359,359,35.9,0.02601,0.02601,2.601e-05,False
particle2,360,360,36.0,0.02559,0.02559,2.559e-05,False
particle2,361,361,36.1,0.02369,0.02369,2.369e-05,False
particle2,362,362,36.2,0.02638,0.02638,2.638e-05,False
particle2,363,363,36.3,0.02749,0.02749,2.7490000000000003e-05,False
particle2,364,364,36.4,0.02964,0.02964,2.964e-05,False
particle2,365,365,36.5,0.02825,0.02825,2.8250000000000002e-05,False
particle2,366,366,36.6,0.02685,0.02685,2.685e-05,False
particle2,367,367,36.7,0.02762,0.02762,2.762e-05,False
particle2,368,368,36.8,0.0277,0.0277,2.77e-05,False
particle2,369,369,36.9,0.02976,0.02976,2.9760000000000003e-05,False
particle2,370,370,37.0,0.02872,0.02872,2.872e-05,False
particle2,371,371,37.1,0.03222,0.03222,3.222e-05,False
particle2,372,372,37.2,0.03398,0.03398,3.398e-05,False
particle2,373,373,37.3,0.03574,0.03574,3.574e-05,False
particle2,374,374,37.4,0.03379,0.03379,3.379e-05,False
particle2,375,375,37.5,0.03157,0.03157,3.1570000000000004e-05,False
particle2,376,376,37.6,0.03048,0.03048,3.048e-05,False
particle2,377,377,37.7,0.02916,0.02916,2.916e-05,False
particle2,378,378,37.8,0.02517,0.02517,2.517e-05,False
particle2,379,379,37.9,0.02632,0.02632,2.632e-05,False
particle2,380,380,38.0,0.02879,0.02879,2.879e-05,False
particle2,381,381,38.1,0.03164,0.03164,3.164e-05,False
particle2,382,382,38.2,0.03079,0.03079,3.079e-05,False
particle2,383,383,38.3,0.02867,0.02867,2.867e-05,False
particle2,384,384,38.4,0.03047,0.03047,3.047e-05,False
particle2,385,385,38.5,0.0321,0.0321,3.2099999999999994e-05,False
particle2,386,386,38.6,0.03123,0.03123,3.1230000000000004e-05,False
particle2,387,387,38.7,0.03256,0.03256,3.256e-05,False
particle2,388,388,38.8,0.03112,0.03112,3.112e-05,False
particle2,389,389,38.9,0.03282,0.03282,3.282e-05,False
particle2,390,390,39.0,0.03423,0.03423,3.4229999999999996e-05,False
particle2,391,391,39.1,0.03297,0.03297,3.297e-05,False
particle2,392,392,39.2,0.03121,0.03121,3.121e-05,False
particle2,393,393,39.3,0.02752,0.02752,2.752e-05,False
particle2,394,394,39.4,0.02949,0.02949,2.949e-05,False
particle2,395,395,39.5,0.03085,0.03085,3.085e-05,False
particle2,396,396,39.6,0.03303,0.03303,3.303e-05,False
particle2,397,397,39.7,0.0319,0.0319,3.1899999999999996e-05,False
particle2,398,398,39.8,0.03319,0.03319,3.319e-05,False
particle2,399,399,39.9,0.03262,0.03262,3.262e-05,False
particle2,400,400,40.0,0.03574,0.03574,3.574e-05,False
particle2,401,401,40.1,0.03263,0.03263,3.263e-05,False
particle2,402,402,40.2,0.03124,0.03124,3.124e-05,False
particle2,403,403,40.3,0.03311,0.03311,3.311e-05,False
particle2,404,404,40.4,0.03239,0.03239,3.239e-05,False
particle2,405,405,40.5,0.03449,0.03449,3.4490000000000004e-05,False
particle2,406,406,40.6,0.03425,0.03425,3.4250000000000006e-05,False
particle2,407,407,40.7,0.03347,0.03347,3.347e-05,False
particle2,408,408,40.8,0.03007,0.03007,3.0070000000000002e-05,False
particle2,409,409,40.9,0.02913,0.02913,2.913e-05,False
particle2,410,410,41.0,0.03246,0.03246,3.2460000000000004e-05,False
particle2,411,411,41.1,0.03292,0.03292,3.2919999999999997e-05,False
particle2,412,412,41.2,0.03256,0.03256,3.256e-05,False
particle2,413,413,41.3,0.03042,0.03042,3.042e-05,False
particle2,414,414,41.4,0.03122,0.03122,3.122e-05,False
particle2,415,415,41.5,0.02848,0.02848,2.848e-05,False
particle2,416,416,41.6,0.02934,0.02934,2.9340000000000004e-05,False
particle2,417,417,41.7,0.0312,0.0312,3.12e-05,False
particle2,418,418,41.8,0.03041,0.03041,3.041e-05,False
particle2,419,419,41.9,0.02866,0.02866,2.8660000000000003e-05,False
particle2,420,420,42.0,0.02634,0.02634,2.634e-05,False
particle2,421,421,42.1,0.02293,0.02293,2.293e-05,False
particle2,422,422,42.2,0.02257,0.02257,2.257e-05,False
particle2,423,423,42.3,0.01946,0.01946,1.9460000000000003e-05,False
particle2,424,424,42.4,0.01814,0.01814,1.814e-05,False
particle2,425,425,42.5,0.01623,0.01623,1.6230000000000002e-05,False
particle2,426,426,42.6,0.0168,0.0168,1.68e-05,False
particle2,427,427,42.7,0.01683,0.01683,1.6830000000000003e-05,False
particle2,428,428,42.8,0.01677,0.01677,1.677e-05,False
particle2,429,429,42.9,0.017,0.017,1.7000000000000003e-05,False
particle2,430,430,43.0,0.01756,0.01756,1.7559999999999998e-05,False
