particle_id,analysis_index,t,y,source_index,y_m,is_valid_freefall
particle1,55,5.6,1.97,56,0.00197,False
particle1,56,5.7,1.965,57,0.001965,False
particle1,57,5.8,1.963,58,0.0019630000000000003,False
particle1,58,5.9,1.959,59,0.0019590000000000002,True
particle1,59,6.0,1.955,60,0.001955,True
particle1,60,6.1,1.945,61,0.0019450000000000001,True
particle1,61,6.2,1.943,62,0.001943,True
particle1,62,6.3,1.941,63,0.001941,True
particle1,63,6.4,1.936,64,0.001936,True
particle1,64,6.5,1.929,65,0.0019290000000000002,True
particle1,65,6.6,1.925,66,0.001925,True
particle1,66,6.7,1.921,67,0.0019210000000000002,True
particle1,67,6.8,1.921,68,0.0019210000000000002,True
particle1,68,6.9,1.916,69,0.001916,True
particle1,69,7.0,1.913,70,0.001913,True
particle1,70,7.1,1.909,71,0.001909,True
particle1,71,7.2,1.903,72,0.001903,True
particle1,72,7.3,1.899,73,0.001899,True
particle1,73,7.4,1.894,74,0.0018939999999999999,True
particle1,74,7.5,1.889,75,0.001889,True
particle1,75,7.6,1.886,76,0.0018859999999999999,True
particle1,76,7.7,1.878,77,0.001878,True
particle1,77,7.8,1.872,78,0.0018720000000000002,True
particle1,78,7.9,1.867,79,0.001867,True
particle1,79,8.0,1.865,80,0.0018650000000000001,True
particle1,80,8.1,1.858,81,0.001858,True
particle1,81,8.2,1.853,82,0.001853,True
particle1,82,8.3,1.848,83,0.001848,True
particle1,83,8.4,1.838,84,0.0018380000000000002,True
particle1,84,8.5,1.832,85,0.001832,True
particle1,85,8.6,1.83,86,0.00183,True
particle1,86,8.7,1.823,87,0.001823,True
particle1,87,8.8,1.818,88,0.0018180000000000002,True
particle1,88,8.9,1.808,89,0.0018080000000000001,True
particle1,89,9.0,1.805,90,0.001805,True
particle1,90,9.1,1.797,91,0.001797,True
particle1,91,9.2,1.794,92,0.001794,True
particle1,92,9.3,1.791,93,0.001791,True
particle1,93,9.4,1.784,94,0.001784,True
particle1,94,9.5,1.772,95,0.0017720000000000001,True
particle1,95,9.6,1.767,96,0.001767,True
particle1,96,9.7,1.768,97,0.001768,True
particle1,97,9.8,1.764,98,0.001764,True
particle1,98,9.9,1.763,99,0.001763,True
particle1,99,10.0,1.757,100,0.0017569999999999999,True
particle1,100,10.1,1.744,101,0.001744,True
particle1,101,10.2,1.742,102,0.001742,True
particle1,102,10.3,1.738,103,0.001738,True
particle1,103,10.4,1.735,104,0.0017350000000000002,True
particle1,104,10.5,1.729,105,0.001729,True
particle1,105,10.6,1.72,106,0.00172,True
particle1,106,10.7,1.713,107,0.0017130000000000001,True
particle1,107,10.8,1.704,108,0.001704,True
particle1,108,10.9,1.703,109,0.001703,True
particle1,109,11.0,1.695,110,0.0016950000000000001,True
particle1,110,11.1,1.694,111,0.001694,True
particle1,111,11.2,1.693,112,0.001693,True
particle1,112,11.3,1.691,113,0.001691,True
particle1,113,11.4,1.685,114,0.001685,True
particle1,114,11.5,1.679,115,0.0016790000000000002,True
particle1,115,11.6,1.67,116,0.00167,True
particle1,116,11.7,1.668,117,0.001668,True
particle1,117,11.8,1.662,118,0.0016619999999999998,True
particle1,118,11.9,1.655,119,0.001655,True
particle1,119,12.0,1.646,120,0.001646,True
particle1,120,12.1,1.64,121,0.00164,True
particle1,121,12.2,1.634,122,0.001634,True
particle1,122,12.3,1.63,123,0.00163,True
particle1,123,12.4,1.629,124,0.001629,True
particle1,124,12.5,1.624,125,0.0016240000000000002,True
particle1,125,12.6,1.619,126,0.001619,True
particle1,126,12.7,1.61,127,0.00161,True
particle1,127,12.8,1.606,128,0.0016060000000000002,True
particle1,128,12.9,1.602,129,0.0016020000000000001,True
particle1,129,13.0,1.597,130,0.0015970000000000001,True
particle1,130,13.1,1.593,131,0.001593,True
particle1,131,13.2,1.588,132,0.0015880000000000002,True
particle1,132,13.3,1.586,133,0.0015860000000000002,True
particle1,133,13.4,1.581,134,0.001581,True
particle1,134,13.5,1.573,135,0.001573,True
particle1,135,13.6,1.567,136,0.001567,True
particle1,136,13.7,1.564,137,0.001564,True
particle1,137,13.8,1.562,138,0.001562,True
particle1,138,13.9,1.557,139,0.001557,True
particle1,139,14.0,1.548,140,0.0015480000000000001,True
particle1,140,14.1,1.542,141,0.001542,True
particle1,141,14.2,1.538,142,0.001538,True
particle1,142,14.3,1.533,143,0.0015329999999999999,True
particle1,143,14.4,1.53,144,0.0015300000000000001,True
particle1,144,14.5,1.527,145,0.001527,True
particle1,145,14.6,1.522,146,0.0015220000000000001,True
particle1,146,14.7,1.52,147,0.00152,True
particle1,147,14.8,1.514,148,0.001514,True
particle1,148,14.9,1.512,149,0.001512,True
particle1,149,15.0,1.504,150,0.0015040000000000001,True
particle1,150,15.1,1.498,151,0.001498,True
particle1,151,15.2,1.494,152,0.001494,True
particle1,152,15.3,1.493,153,0.0014930000000000002,True
particle1,153,15.4,1.488,154,0.001488,True
particle1,154,15.5,1.484,155,0.001484,True
particle1,155,15.6,1.479,156,0.001479,True
particle1,156,15.7,1.474,157,0.001474,True
particle1,157,15.8,1.468,158,0.001468,True
particle1,158,15.9,1.464,159,0.001464,True
particle1,159,16.0,1.457,160,0.0014570000000000002,True
particle1,160,16.1,1.449,161,0.0014490000000000002,True
particle1,161,16.2,1.443,162,0.001443,True
particle1,162,16.3,1.437,163,0.0014370000000000001,True
particle1,163,16.4,1.431,164,0.001431,True
particle1,164,16.5,1.425,165,0.001425,True
particle1,165,16.6,1.42,166,0.00142,True
particle1,166,16.7,1.411,167,0.0014110000000000001,True
particle1,167,16.8,1.406,168,0.001406,True
particle1,168,16.9,1.403,169,0.001403,True
particle1,169,17.0,1.401,170,0.0014010000000000001,True
particle1,170,17.1,1.4,171,0.0014,True
particle1,171,17.2,1.401,172,0.0014010000000000001,True
particle1,172,17.3,1.395,173,0.001395,True
particle1,173,17.4,1.395,174,0.001395,True
particle1,174,17.5,1.39,175,0.00139,True
particle1,175,17.6,1.39,176,0.00139,True
particle1,176,17.7,1.386,177,0.0013859999999999999,True
particle1,177,17.8,1.382,178,0.001382,True
particle1,178,17.9,1.372,179,0.0013720000000000002,True
particle1,179,18.0,1.368,180,0.001368,True
particle1,180,18.1,1.363,181,0.001363,True
particle1,181,18.2,1.355,182,0.001355,True
particle1,182,18.3,1.346,183,0.0013460000000000002,True
particle1,183,18.4,1.339,184,0.001339,True
particle1,184,18.5,1.339,185,0.001339,True
particle1,185,18.6,1.334,186,0.0013340000000000001,True
particle1,186,18.7,1.329,187,0.0013289999999999999,True
particle1,187,18.8,1.327,188,0.001327,True
particle1,188,18.9,1.324,189,0.001324,True
particle1,189,19.0,1.321,190,0.001321,True
particle1,190,19.1,1.314,191,0.001314,True
particle1,191,19.2,1.308,192,0.0013080000000000001,True
particle1,192,19.3,1.303,193,0.001303,True
particle1,193,19.4,1.298,194,0.0012980000000000001,True
particle1,194,19.5,1.297,195,0.001297,True
particle1,195,19.6,1.289,196,0.001289,True
particle1,196,19.7,1.285,197,0.001285,True
particle1,197,19.8,1.277,198,0.001277,True
particle1,198,19.9,1.271,199,0.001271,True
particle1,199,20.0,1.268,200,0.001268,True
particle1,200,20.1,1.261,201,0.001261,True
particle1,201,20.2,1.258,202,0.001258,True
particle1,202,20.3,1.253,203,0.001253,True
particle1,203,20.4,1.248,204,0.001248,True
particle1,204,20.5,1.243,205,0.0012430000000000002,True
particle1,205,20.6,1.237,206,0.001237,True
particle1,206,20.7,1.234,207,0.001234,True
particle1,207,20.8,1.227,208,0.001227,True
particle1,208,20.9,1.221,209,0.001221,True
particle1,209,21.0,1.217,210,0.0012170000000000002,True
particle1,210,21.1,1.211,211,0.001211,True
particle1,211,21.2,1.203,212,0.001203,True
particle1,212,21.3,1.198,213,0.001198,True
particle1,213,21.4,1.196,214,0.001196,True
particle1,214,21.5,1.193,215,0.001193,True
particle1,215,21.6,1.186,216,0.001186,True
particle1,216,21.7,1.181,217,0.001181,True
particle1,217,21.8,1.175,218,0.001175,True
particle1,218,21.9,1.166,219,0.001166,True
particle1,219,22.0,1.162,220,0.0011619999999999998,True
particle1,220,22.1,1.16,221,0.00116,True
particle1,221,22.2,1.156,222,0.001156,True
particle1,222,22.3,1.154,223,0.0011539999999999999,True
particle1,223,22.4,1.147,224,0.001147,True
particle1,224,22.5,1.143,225,0.0011430000000000001,True
particle1,225,22.6,1.143,226,0.0011430000000000001,True
particle1,226,22.7,1.141,227,0.001141,True
particle1,227,22.8,1.134,228,0.001134,True
particle1,228,22.9,1.133,229,0.0011330000000000001,True
particle1,229,23.0,1.123,230,0.001123,True
particle1,230,23.1,1.12,231,0.0011200000000000001,True
particle1,231,23.2,1.113,232,0.001113,True
particle1,232,23.3,1.108,233,0.001108,True
particle1,233,23.4,1.105,234,0.001105,True
particle1,234,23.5,1.102,235,0.0011020000000000001,True
particle1,235,23.6,1.099,236,0.001099,True
particle1,236,23.7,1.092,237,0.001092,True
particle1,237,23.8,1.088,238,0.0010880000000000002,True
particle1,238,23.9,1.082,239,0.001082,True
particle1,239,24.0,1.078,240,0.0010780000000000002,True
particle1,240,24.1,1.07,241,0.00107,True
particle1,241,24.2,1.063,242,0.001063,True
particle1,242,24.3,1.056,243,0.001056,True
particle1,243,24.4,1.048,244,0.001048,True
particle1,244,24.5,1.043,245,0.0010429999999999999,True
particle1,245,24.6,1.035,246,0.001035,True
particle1,246,24.7,1.034,247,0.001034,True
particle1,247,24.8,1.028,248,0.001028,True
particle1,248,24.9,1.022,249,0.0010220000000000001,True
particle1,249,25.0,1.018,250,0.001018,True
particle1,250,25.1,1.012,251,0.001012,True
particle1,251,25.2,1.005,252,0.0010049999999999998,True
particle1,252,25.3,1.005,253,0.0010049999999999998,True
particle1,253,25.4,1.0,254,0.001,True
particle1,254,25.5,0.998,255,0.000998,True
particle1,255,25.6,0.992,256,0.000992,True
particle1,256,25.7,0.986,257,0.0009860000000000001,True
particle1,257,25.8,0.982,258,0.000982,True
particle1,258,25.9,0.972,259,0.000972,True
particle1,259,26.0,0.969,260,0.000969,True
particle1,260,26.1,0.967,261,0.000967,True
particle1,261,26.2,0.963,262,0.000963,True
particle1,262,26.3,0.966,263,0.000966,True
particle1,263,26.4,0.959,264,0.000959,True
particle1,264,26.5,0.951,265,0.000951,True
particle1,265,26.6,0.954,266,0.000954,True
particle1,266,26.7,0.951,267,0.000951,True
particle1,267,26.8,0.943,268,0.0009429999999999999,True
particle1,268,26.9,0.937,269,0.0009370000000000001,True
particle1,269,27.0,0.932,270,0.0009320000000000001,True
particle1,270,27.1,0.927,271,0.0009270000000000001,True
particle1,271,27.2,0.923,272,0.0009230000000000001,True
particle1,272,27.3,0.919,273,0.0009190000000000001,True
particle1,273,27.4,0.914,274,0.0009140000000000001,True
particle1,274,27.5,0.909,275,0.0009090000000000001,True
particle1,275,27.6,0.908,276,0.0009080000000000001,True
particle1,276,27.7,0.901,277,0.000901,True
particle1,277,27.8,0.897,278,0.000897,True
particle1,278,27.9,0.891,279,0.0008910000000000001,True
particle1,279,28.0,0.885,280,0.000885,True
particle1,280,28.1,0.875,281,0.000875,True
particle1,281,28.2,0.871,282,0.000871,True
particle1,282,28.3,0.865,283,0.000865,True
particle1,283,28.4,0.859,284,0.000859,True
particle1,284,28.5,0.854,285,0.000854,True
particle1,285,28.6,0.848,286,0.000848,True
particle1,286,28.7,0.84,287,0.00084,True
particle1,287,28.8,0.835,288,0.000835,True
particle1,288,28.9,0.833,289,0.000833,True
particle1,289,29.0,0.828,290,0.000828,True
particle1,290,29.1,0.822,291,0.0008219999999999999,True
particle1,291,29.2,0.817,292,0.000817,True
particle1,292,29.3,0.811,293,0.0008110000000000001,True
particle1,293,29.4,0.81,294,0.0008100000000000001,True
particle1,294,29.5,0.805,295,0.000805,True
particle1,295,29.6,0.797,296,0.0007970000000000001,True
particle1,296,29.7,0.79,297,0.00079,True
particle1,297,29.8,0.783,298,0.0007830000000000001,True
particle1,298,29.9,0.784,299,0.0007840000000000001,True
particle1,299,30.0,0.779,300,0.0007790000000000001,True
particle1,300,30.1,0.771,301,0.000771,True
particle1,301,30.2,0.764,302,0.000764,True
particle1,302,30.3,0.76,303,0.00076,True
particle1,303,30.4,0.759,304,0.000759,True
particle1,304,30.5,0.754,305,0.000754,True
particle1,305,30.6,0.76,306,0.00076,True
particle1,306,30.7,0.753,307,0.000753,True
particle1,307,30.8,0.746,308,0.000746,True
particle1,308,30.9,0.745,309,0.000745,True
particle1,309,31.0,0.742,310,0.000742,True
particle1,310,31.1,0.742,311,0.000742,True
particle1,311,31.2,0.738,312,0.000738,True
particle1,312,31.3,0.733,313,0.000733,True
particle1,313,31.4,0.727,314,0.000727,True
particle1,314,31.5,0.722,315,0.000722,True
particle1,315,31.6,0.718,316,0.000718,True
particle1,316,31.7,0.715,317,0.000715,True
particle1,317,31.8,0.709,318,0.000709,True
particle1,318,31.9,0.702,319,0.0007019999999999999,True
particle1,319,32.0,0.699,320,0.000699,True
particle1,320,32.1,0.694,321,0.000694,True
particle1,321,32.2,0.687,322,0.0006870000000000001,True
particle1,322,32.3,0.683,323,0.000683,True
particle1,323,32.4,0.677,324,0.0006770000000000001,True
particle1,324,32.5,0.668,325,0.0006680000000000001,True
particle1,325,32.6,0.665,326,0.000665,True
particle1,326,32.7,0.664,327,0.0006640000000000001,True
particle1,327,32.8,0.659,328,0.0006590000000000001,True
particle1,328,32.9,0.656,329,0.000656,True
particle1,329,33.0,0.652,330,0.000652,True
particle1,330,33.1,0.648,331,0.000648,True
particle1,331,33.2,0.644,332,0.000644,True
particle1,332,33.3,0.638,333,0.000638,True
particle1,333,33.4,0.633,334,0.000633,True
particle1,334,33.5,0.628,335,0.000628,True
particle1,335,33.6,0.623,336,0.000623,True
particle1,336,33.7,0.614,337,0.000614,True
particle1,337,33.8,0.614,338,0.000614,True
particle1,338,33.9,0.607,339,0.000607,True
particle1,339,34.0,0.6,340,0.0006,True
particle1,340,34.1,0.596,341,0.000596,True
particle1,341,34.2,0.589,342,0.000589,True
particle1,342,34.3,0.588,343,0.000588,True
particle1,343,34.4,0.582,344,0.0005819999999999999,True
particle1,344,34.5,0.57,345,0.00057,True
particle1,345,34.6,0.565,346,0.000565,True
particle1,346,34.7,0.564,347,0.0005639999999999999,True
particle1,347,34.8,0.56,348,0.0005600000000000001,True
particle1,348,34.9,0.558,349,0.000558,True
particle1,349,35.0,0.546,350,0.000546,True
particle1,350,35.1,0.543,351,0.0005430000000000001,True
particle1,351,35.2,0.543,352,0.0005430000000000001,True
particle1,352,35.3,0.539,353,0.0005390000000000001,True
particle1,353,35.4,0.536,354,0.000536,True
particle1,354,35.5,0.531,355,0.000531,True
particle1,355,35.6,0.527,356,0.000527,True
particle1,356,35.7,0.522,357,0.000522,True
particle1,357,35.8,0.518,358,0.000518,True
particle1,358,35.9,0.515,359,0.000515,True
particle1,359,36.0,0.511,360,0.0005110000000000001,True
particle1,360,36.1,0.506,361,0.000506,True
particle1,361,36.2,0.502,362,0.0005020000000000001,True
particle1,362,36.3,0.5,363,0.0005,True
particle1,363,36.4,0.495,364,0.000495,True
particle1,364,36.5,0.489,365,0.000489,True
particle1,365,36.6,0.481,366,0.000481,True
particle1,366,36.7,0.477,367,0.000477,True
particle1,367,36.8,0.47,368,0.00047,True
particle1,368,36.9,0.464,369,0.00046400000000000006,True
particle1,369,37.0,0.457,370,0.00045700000000000005,True
particle1,370,37.1,0.452,371,0.00045200000000000004,True
particle1,371,37.2,0.445,372,0.00044500000000000003,True
particle1,372,37.3,0.442,373,0.000442,True
particle1,373,37.4,0.434,374,0.00043400000000000003,True
particle1,374,37.5,0.427,375,0.000427,True
particle1,375,37.6,0.423,376,0.000423,True
particle1,376,37.7,0.417,377,0.000417,True
particle1,377,37.8,0.411,378,0.00041099999999999996,True
particle1,378,37.9,0.406,379,0.00040600000000000006,True
particle1,379,38.0,0.402,380,0.000402,True
particle1,380,38.1,0.398,381,0.000398,True
particle1,381,38.2,0.394,382,0.00039400000000000004,True
particle1,382,38.3,0.391,383,0.000391,True
particle1,383,38.4,0.389,384,0.000389,True
particle1,384,38.5,0.38,385,0.00038,True
particle1,385,38.6,0.377,386,0.000377,True
particle1,386,38.7,0.367,387,0.000367,False
particle1,387,38.8,0.364,388,0.000364,False
particle1,388,38.9,0.361,389,0.000361,False
particle1,389,39.0,0.355,390,0.000355,False
particle1,390,39.1,0.349,391,0.00034899999999999997,False
particle1,391,39.2,0.345,392,0.000345,False
particle1,392,39.3,0.343,393,0.00034300000000000004,False
particle1,393,39.4,0.342,394,0.000342,False
particle1,394,39.5,0.338,395,0.00033800000000000003,False
particle1,395,39.6,0.335,396,0.000335,False
particle1,396,39.7,0.335,397,0.000335,False
particle1,397,39.8,0.338,398,0.00033800000000000003,False
particle1,398,39.9,0.339,399,0.00033900000000000005,False
particle1,399,40.0,0.34,400,0.00034,False
particle1,400,40.1,0.342,401,0.000342,False
particle1,401,40.2,0.342,402,0.000342,False
particle1,402,40.3,0.343,403,0.00034300000000000004,False
particle1,403,40.4,0.343,404,0.00034300000000000004,False
particle1,404,40.5,0.341,405,0.00034100000000000005,False
particle1,405,40.6,0.34,406,0.00034,False
particle1,406,40.7,0.339,407,0.00033900000000000005,False
particle1,407,40.8,0.336,408,0.00033600000000000004,False
particle1,408,40.9,0.339,409,0.00033900000000000005,False
particle1,409,41.0,0.338,410,0.00033800000000000003,False
particle1,410,41.1,0.338,411,0.00033800000000000003,False
particle1,411,41.2,0.333,412,0.000333,False
particle1,412,41.3,0.332,413,0.00033200000000000005,False
particle1,413,41.4,0.329,414,0.00032900000000000003,False
particle1,414,41.5,0.323,415,0.000323,False
particle1,415,41.6,0.322,416,0.000322,False
particle1,416,41.7,0.323,417,0.000323,False
particle1,417,41.8,0.323,418,0.000323,False
particle1,418,41.9,0.324,419,0.000324,False
particle1,419,42.0,0.321,420,0.000321,False
particle1,420,42.1,0.322,421,0.000322,False
particle1,421,42.2,0.319,422,0.000319,False
particle1,422,42.3,0.321,423,0.000321,False
particle1,423,42.4,0.32,424,0.00032,False
particle1,424,42.5,0.319,425,0.000319,False
particle1,425,42.6,0.324,426,0.000324,False
particle1,426,42.7,0.322,427,0.000322,False
particle1,427,42.8,0.318,428,0.00031800000000000003,False
particle1,428,42.9,0.32,429,0.00032,False
particle1,429,43.0,0.318,430,0.00031800000000000003,False
particle1,430,43.1,0.319,431,0.000319,False
particle1,431,43.2,0.32,432,0.00032,False
particle1,432,43.3,0.323,433,0.000323,False
particle1,433,43.4,0.324,434,0.000324,False
particle1,434,43.5,0.32,435,0.00032,False
particle1,435,43.6,0.322,436,0.000322,False
particle1,436,43.7,0.321,437,0.000321,False
particle1,437,43.8,0.323,438,0.000323,False
particle1,438,43.9,0.324,439,0.000324,False
particle1,439,44.0,0.323,440,0.000323,False
particle1,440,44.1,0.323,441,0.000323,False
particle1,441,44.2,0.324,442,0.000324,False
particle1,442,44.3,0.325,443,0.00032500000000000004,False
particle1,443,44.4,0.323,444,0.000323,False
particle1,444,44.5,0.321,445,0.000321,False
particle1,445,44.6,0.32,446,0.00032,False
particle1,446,44.7,0.32,447,0.00032,False
particle1,447,44.8,0.322,448,0.000322,False
particle1,448,44.9,0.322,449,0.000322,False
particle1,449,45.0,0.322,450,0.000322,False
particle1,450,45.1,0.32,451,0.00032,False
particle1,451,45.2,0.32,452,0.00032,False
particle1,452,45.3,0.321,453,0.000321,False
particle1,453,45.4,0.321,454,0.000321,False
particle1,454,45.5,0.317,455,0.000317,False
particle1,455,45.6,0.317,456,0.000317,False
particle1,456,45.7,0.317,457,0.000317,False
particle1,457,45.8,0.316,458,0.000316,False
particle1,458,45.9,0.313,459,0.000313,False
particle1,459,46.0,0.313,460,0.000313,False
particle1,460,46.1,0.315,461,0.000315,False
particle1,461,46.2,0.315,462,0.000315,False
particle1,462,46.3,0.312,463,0.000312,False
particle1,463,46.4,0.31,464,0.00031,False
particle1,464,46.5,0.309,465,0.00030900000000000003,False
particle1,465,46.6,0.306,466,0.000306,False
particle1,466,46.7,0.305,467,0.000305,False
particle1,467,46.8,0.304,468,0.000304,False
particle1,468,46.9,0.305,469,0.000305,False
particle1,469,47.0,0.305,470,0.000305,False
particle1,470,47.1,0.303,471,0.000303,False
particle1,471,47.2,0.305,472,0.000305,False
particle1,472,47.3,0.306,473,0.000306,False
particle1,473,47.4,0.305,474,0.000305,False
particle1,474,47.5,0.303,475,0.000303,False
particle1,475,47.6,0.304,476,0.000304,False
particle1,476,47.7,0.305,477,0.000305,False
particle1,477,47.8,0.305,478,0.000305,False
particle1,478,47.9,0.303,479,0.000303,False
particle1,479,48.0,0.302,480,0.000302,False
particle1,480,48.1,0.306,481,0.000306,False
particle1,481,48.2,0.313,482,0.000313,False
particle1,482,48.3,0.316,483,0.000316,False
particle1,483,48.4,0.326,484,0.000326,False
particle1,484,48.5,0.329,485,0.00032900000000000003,False
particle1,485,48.6,0.339,486,0.00033900000000000005,False
particle1,486,48.7,0.343,487,0.00034300000000000004,False
