particle_id,lag_s,lag_step,start_index,end_index,t_start_s,t_end_s,t_pair_end_s,n_displacements,n_coordinate_points,expected_x2_um2,selection_score,normalized_mean,msd_penalty,stationarity_penalty,skewness,excess_kurtosis,selection_strategy,selection_objective,target_abs_error_pct,candidate_rank,lag_candidates_evaluated
particle5,0.5000000000000071,5,2850,3600,285.0,359.5,360.0,150,151,19.518793476967282,0.07941738974353287,0.02507492074208369,0.016323052514603413,0.33891355923801186,-0.28857111450690176,0.05498767107363012,target_kb,0.005975803721226552,2.9948183701762088,1,3
particle5,1.0000000000000142,10,4090,5590,409.0,558.0,559.0,150,151,39.037586953934564,0.17968565985892848,0.12981076289032817,0.016351906040909144,0.223211095608959,0.2515150786885601,0.3198368462727674,target_kb,0.009999563320420384,2.991797293278169,2,3
particle5,1.6000000000000227,16,1121,3521,112.1,350.5,352.1,150,151,62.460139126295296,0.06584573829868268,0.025510969414412978,0.016178618983746364,0.15085386488693037,-0.1650518422276689,-0.3475533717323751,target_kb,0.010599582357109411,3.0099411249741226,3,3
