drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video,x_drift_um,x_dedrift_um
drop1,53,5.3,1123.8929679790626,87.24411137966048,2675.989156758148,207.7282291949716,brownian,-0.014687535438315531,2676.0038442935866
drop1,54,5.4,1124.2822122696134,86.51829838293361,2676.915947413949,206.0000684497649,brownian,-0.014964658748472429,2676.9309120726975
drop1,55,5.5,1123.8993884536615,87.06874525586124,2676.0044439081676,207.31068245420562,brownian,-0.015241782058629326,2676.019685690226
drop1,56,5.6,1124.2039734727928,86.71638882267993,2676.729660838719,206.47172178680088,brownian,-0.015518905368786222,2676.745179744088
drop1,57,5.7,1124.625237238789,96.25665510696861,2677.732689865556,229.18709580969224,brownian,-0.01579602867894312,2677.748485894235
drop1,58,5.8,1146.8205640934673,86.79514924771411,2730.579763106545,206.65925035880727,brownian,-0.016073151989100014,2730.5958362585343
drop1,59,5.9,1125.7752317880795,94.43587366276108,2680.470826887417,224.85181519103412,brownian,-0.016350275299256912,2680.4871771627163
drop1,60,6.0,1123.1063931888546,87.04978328173374,2674.1163221826623,207.26553399380802,brownian,-0.01662739860941381,2674.1329495812715
drop1,61,6.1,1123.9543700406145,87.127177070837,2676.135355066703,207.4498086056629,brownian,-0.016904521919570707,2676.1522595886227
drop1,62,6.2,1123.7430825584672,87.0274020850944,2675.63227957171,207.21224436460975,brownian,-0.017181645229727604,2675.64946121694
drop1,63,6.3,1123.6345704204396,87.21267128625884,2675.3739121710664,207.65337033258228,brownian,-0.017458768539884498,2675.3913709396065
drop1,64,6.4,1124.0658629441625,87.17942752397067,2676.4008196700506,207.57421693457417,brownian,-0.0177358918500414,2676.4185555619006
drop1,65,6.5,1123.8860292540642,87.21198472955004,2675.9726356539263,207.65173564105862,brownian,-0.018013015160198292,2675.9906486690866
drop1,66,6.6,1123.8706235080142,86.83843924065022,2675.9359545725815,206.76232383198814,brownian,-0.01829013847035519,2675.954244711052
drop1,67,6.7,1124.8169366586174,96.40421558946885,2678.189126184168,229.5384373185253,brownian,-0.018567261780512087,2678.2076934459483
drop1,68,6.8,1125.922033587413,94.6627603635919,2680.82036197163,225.3920324257123,brownian,-0.018844385090668984,2680.8392063567208
drop1,69,6.9,1147.3245960655668,96.86131495702372,2731.779863232114,230.62679091267347,brownian,-0.019121508400825882,2731.798984740515
drop1,70,7.0,1147.4992791032976,86.66032587631582,2732.195783544951,206.33823591150795,brownian,-0.01939863171098278,2732.215182176662
drop1,71,7.1,1123.457562011145,87.87845436510443,2674.952455148536,209.23859984331364,brownian,-0.019675755021139673,2674.972130903557
drop1,72,7.2,1147.1970516456697,86.59189697249522,2731.4761799683392,206.1753066915111,brownian,-0.01995287833129657,2731.4961328466707
drop1,73,7.3,1148.1295679511923,87.02701861420655,2733.6965012917885,207.21133132042578,brownian,-0.020230001641453468,2733.71673129343
drop1,74,7.4,1123.7876482114507,87.13616144857474,2675.738390391464,207.47120040905642,brownian,-0.020507124951610365,2675.7588975164153
drop1,75,7.5,1124.0425480803199,87.20970226235391,2676.3453069792413,207.64630108666466,brownian,-0.020784248261767262,2676.366091227503
drop1,76,7.6,1123.9962815782003,87.21471757025262,2676.2351464376948,207.65824253477146,brownian,-0.021061371571924156,2676.2562078092665
drop1,77,7.7,1123.6487355118304,86.98915114232945,2675.407639253668,207.1211688698864,brownian,-0.021338494882081057,2675.42897774855
drop1,78,7.8,1124.0105094945366,87.1686845855948,2676.269023106491,207.54863799830122,brownian,-0.02161561819223795,2676.2906387246835
drop1,79,7.9,1124.0301926979148,87.11979219134514,2676.315888813735,207.43222520759275,brownian,-0.021892741502394848,2676.3377815552376
drop1,80,8.0,1124.3047848869278,86.41719525648097,2676.969692815775,205.75934190568117,brownian,-0.022169864812551746,2676.9918626805875
drop1,81,8.1,1123.7817981502421,87.13574555681191,2675.7244613957264,207.47021017076915,brownian,-0.022446988122708643,2675.746908383849
drop1,82,8.2,1124.2774532131893,86.27807562276323,2676.9046161006036,205.42809805779922,brownian,-0.022724111432865537,2676.9273402120366
drop1,83,8.3,1123.9186669398748,87.16442245770153,2676.050345983842,207.53848987178733,brownian,-0.023001234743022438,2676.073347218585
drop1,84,8.4,1123.9844696646471,87.1487186051142,2676.2070222715247,207.50109899877688,brownian,-0.023278358053179335,2676.230300629578
drop1,85,8.5,1123.8748600465076,87.0722734188844,2675.946041770734,207.31908301036373,brownian,-0.02355548136333623,2675.9695972520976
drop1,86,8.6,1123.815140720135,87.14859705644417,2675.8038500546413,207.50080959139356,brownian,-0.023832604673493126,2675.8276826593146
drop1,87,8.7,1123.9663360905404,87.14637737646703,2676.1638462315764,207.49552453336798,brownian,-0.02410972798365002,2676.18795595956
drop1,88,8.8,1123.818531378232,87.09016040632443,2675.81192321157,207.36167192745845,brownian,-0.02438685129380692,2675.836310062864
drop1,89,8.9,1123.7232527038027,87.2502907314804,2675.585064687754,207.74294223165484,brownian,-0.024663974603963818,2675.6097286623576
drop1,90,9.0,1124.1479816739172,86.86267000043358,2676.596344365597,206.82001727103233,brownian,-0.024941097914120712,2676.621285463511
drop1,91,9.1,1124.0127697049759,86.68881123847672,2676.2744046675475,206.40605955881304,brownian,-0.02521822122427761,2676.299622888772
drop1,92,9.2,1123.8634033030226,87.02271890314722,2675.9187632644966,207.20109370839353,brownian,-0.025495344534434507,2675.9442586090313
drop1,93,9.3,1123.8349219545057,87.33303710923502,2675.8509491736777,207.93996135708858,brownian,-0.025772467844591408,2675.876721641522
drop1,94,9.4,1123.9157348471815,87.15478238431103,2676.043364671139,207.51553685704457,brownian,-0.0260495911547483,2676.069414262294
drop1,95,9.5,1123.5392905190115,87.0910571408341,2675.1470507257663,207.36380705232597,brownian,-0.0263267144649052,2675.1733774402314
drop1,96,9.6,1123.3480837503146,87.11216559975401,2674.691787409499,207.4140662930143,brownian,-0.026603837775062093,2674.7183912472738
drop1,97,9.7,1126.0746113690768,89.49476537940184,2681.1836496697715,213.08703636835577,brownian,-0.02688096108521899,2681.2105306308567
drop1,98,9.8,1126.4345853253558,88.85691792390713,2682.040747659672,211.56832157682285,brownian,-0.02715808439537589,2682.0679057440675
drop1,99,9.9,1126.2102397945037,88.93728563714114,2681.5065809507128,211.75967710203304,brownian,-0.027435207705532785,2681.534016158418
drop1,100,10.0,1121.77194596252,85.73670255938532,2670.93900333676,204.13908879389643,brownian,-0.027712331015689682,2670.9667156677756
drop1,101,10.1,1122.5514891636751,85.33130567743652,2672.79509569871,203.17383881797633,brownian,-0.02798945432584658,2672.823085153036
drop1,102,10.2,1122.4219275276628,85.4396148323338,2672.4866094433646,203.43172291578676,brownian,-0.028266577636003473,2672.5148760210004
drop1,103,10.3,1121.2997618852123,85.67207488299532,2669.8147330486904,203.98521029641182,brownian,-0.028543700946160374,2669.8432767496365
drop1,104,10.4,1128.4608672775903,88.28521945016881,2686.865324987942,210.20710751085193,brownian,-0.02882082425631727,2686.8941458121985
drop1,105,10.5,1128.6211665316514,88.35471878254832,2687.2469975118615,210.37258542124752,brownian,-0.029097947566474165,2687.2760954594282
drop1,106,10.6,1128.5112200229783,88.42467387036257,2686.985214874711,210.53914848533324,brownian,-0.029375070876631063,2687.0145899455874
drop1,107,10.7,1128.4857179822607,88.29075801791183,2686.9244945157625,210.22029484064805,brownian,-0.029652194186787956,2686.9541467099493
drop1,108,10.8,1128.553522849946,88.21865419215546,2687.085937905721,210.04861563152213,brownian,-0.029929317496944857,2687.115867223218
drop1,109,10.9,1128.6159317211948,88.23211533902324,2687.2345334281645,210.08066662221432,brownian,-0.030206440807101755,2687.2647398689714
drop1,110,11.0,1128.5965108997975,88.36523423279112,2687.1882924524175,210.39762270827563,brownian,-0.030483564117258652,2687.218776016535
drop1,111,11.1,1128.6006230257508,88.32523982124401,2687.1980834243122,210.30239601438197,brownian,-0.030760687427415546,2687.22884411174
drop1,112,11.2,1128.4991318439634,88.08791526797083,2686.9564329204763,209.73732625303853,brownian,-0.031037810737572443,2686.9874707312138
drop1,113,11.3,1128.2134108426244,87.87468367243648,2686.2761312162884,209.22962182407122,brownian,-0.031314934047729344,2686.307446150336
drop1,114,11.4,1122.4560504596825,84.39848880385259,2672.567856144504,200.95280184197298,brownian,-0.03159205735788624,2672.599448201862
drop1,115,11.5,1122.6103929196324,85.49499719707137,2672.9353455416444,203.56358832622692,brownian,-0.03186918066804313,2672.9672147223123
drop1,116,11.6,1122.9024484255333,85.4736639238491,2673.6307297011945,203.51279380268468,brownian,-0.03214630397820003,2673.6628760051726
drop1,117,11.7,1127.2064177941488,88.9242756959694,2683.878480767868,211.72870043210312,brownian,-0.032423427288356926,2683.9109041951565
drop1,118,11.8,1128.4528400892036,88.29406620315712,2686.846212252394,210.22817162971708,brownian,-0.032700550598513824,2686.878912802992
drop1,119,11.9,1128.5351730575692,88.24757515205437,2687.042247050072,210.11747643704143,brownian,-0.03297767390867072,2687.0752247239807
drop1,120,12.0,1128.2758581104351,88.27422224773275,2686.424818160946,210.18092317185167,brownian,-0.03325479721882762,2686.458072958165
drop1,121,12.1,1128.3187893707914,88.19653899065962,2686.527037491854,209.99595933676054,brownian,-0.033531920528984516,2686.5605694123833
drop1,122,12.2,1128.4834726911763,88.30537481704755,2686.9191484776907,210.2550974393902,brownian,-0.03380904383914141,2686.9529575215297
drop1,123,12.3,1128.3985395905586,88.27232685075435,2686.7169227651198,210.1764102316461,brownian,-0.03408616714929831,2686.751008932269
drop1,124,12.4,1128.5676461138535,88.27484884773783,2687.119565397085,210.18241510646376,brownian,-0.03436329045945521,2687.1539286875445
drop1,125,12.5,1128.4334188432836,88.30505188899254,2686.799970265858,210.25432854769122,brownian,-0.034640413769612105,2686.8346106796275
drop1,126,12.6,1128.6338209175053,88.32784139315265,2687.27712760458,210.30859035709645,brownian,-0.034917537079768995,2687.31204514166
drop1,127,12.7,1128.4971209213052,88.35592152495934,2686.951644913627,210.37544915092818,brownian,-0.03519466038992589,2686.9868395740173
drop1,128,12.8,1128.4007635262626,88.34139277721708,2686.722217956031,210.34085620255385,brownian,-0.0354717837000828,2686.7576897397307
drop1,129,12.9,1128.5294168867733,88.36870519258119,2687.028541607407,210.4058870635358,brownian,-0.03574890701023969,2687.0642905144173
drop1,130,13.0,1128.7662136385313,88.39942477348593,2687.592354673343,210.47903038567,brownian,-0.036026030320396585,2687.6283807036634
drop1,131,13.1,1127.8276387129827,87.45862446813052,2685.3576077756115,208.23898485861875,brownian,-0.03630315363055348,2685.393910929242
drop1,132,13.2,1128.512663627004,88.18339461685542,2686.988652095896,209.96466258273276,brownian,-0.03658027694071038,2687.025232372837
drop1,133,13.3,1128.55309715024,88.29579656736797,2687.0849243147213,210.23229162690313,brownian,-0.03685740025086728,2687.1217817149723
drop1,134,13.4,1128.5076224173329,88.5020020675898,2686.9766489756694,210.7232669229313,brownian,-0.037134523561024174,2687.0137834992306
drop1,135,13.5,1128.465929273822,88.35653329097656,2686.87737760097,210.37690576581517,brownian,-0.03741164687118107,2686.914789247841
drop1,136,13.6,1128.5022625099168,88.30203038227603,2686.963887036112,210.2471343401992,brownian,-0.03768877018133797,2687.001575806293
drop1,137,13.7,1125.7238053121805,86.81499958541775,2680.3483804483017,206.70651401287964,brownian,-0.03796589349149486,2680.3863463417933
drop1,138,13.8,1125.828174865192,86.03870914493231,2680.596884354022,204.85816647408382,brownian,-0.038243016801651764,2680.6351273708237
drop1,139,13.9,1125.7019517635579,86.14316185696362,2680.296347149031,205.10686838143036,brownian,-0.03852014011180866,2680.334867289143
drop1,140,14.0,1126.091732776044,86.08272723523022,2681.2244157397604,204.96297354708315,brownian,-0.03879726342196556,2681.2632130031825
drop1,141,14.1,1125.6319897737162,86.15867058311575,2680.129767651218,205.14379465839858,brownian,-0.03907438673212245,2680.16884203795
drop1,142,14.2,1125.4691238235173,86.1110849285447,2679.7419838237943,205.03049321486492,brownian,-0.039351510042279346,2679.7813353338365
drop1,143,14.3,1125.4903142968794,86.16090269636577,2679.7924383408695,205.14910932004688,brownian,-0.03962863335243625,2679.832066974222
drop1,144,14.4,1125.7619014143913,86.0310716193797,2680.4390872676654,204.83998152574304,brownian,-0.03990575666259314,2680.478993024328
drop1,145,14.5,1125.857807753407,86.12425796382487,2680.667440260862,205.06185821186702,brownian,-0.04018287997275004,2680.7076231408346
drop1,146,14.6,1125.7620586571868,85.1298914653524,2680.4394616627615,202.69427157900404,brownian,-0.040460003282906935,2680.4799216660444
drop1,147,14.7,1126.0097573766873,85.77046012862624,2681.029232313892,204.21946556625906,brownian,-0.04073712659306383,2681.0699694404852
drop1,148,14.8,1125.7861012989572,86.09809026556145,2680.4967071928168,204.9995529223018,brownian,-0.04101424990322073,2680.53772144272
drop1,149,14.9,1125.821496961119,86.25317070463186,2680.580984264424,205.36879944772843,brownian,-0.04129137321337763,2680.6222756376374
drop1,150,15.0,1125.7081852502317,86.13622723438385,2680.3111890808013,205.09035704506795,brownian,-0.041568496523534525,2680.352757577325
drop1,151,15.1,1125.8272650530714,86.16753158688643,2680.5947180913627,205.16489270837656,brownian,-0.04184561983369142,2680.6365637111962
drop1,152,15.2,1125.9552302230263,85.98197420186153,2680.8994031610255,204.7230805746323,brownian,-0.04212274314384831,2680.9415259041693
drop1,153,15.3,1126.0271316204926,86.13427497659862,2681.0706003883924,205.08570871928129,brownian,-0.04239986645400522,2681.1130002548466
drop1,154,15.4,1125.5510657443338,86.32308362859231,2679.9370875372583,205.5352621196783,brownian,-0.042676989764162114,2679.9797645270223
drop1,155,15.5,1125.8217921068176,85.77155652018627,2680.5816870063327,204.2220760745635,brownian,-0.042954113074319004,2680.624641119407
drop1,156,15.6,1125.7439933266783,86.30710954914053,2680.3964481108205,205.49722783650358,brownian,-0.0432312363844759,2680.439679347205
drop1,157,15.7,1125.6335741333296,86.15347855855353,2680.1335400114576,205.13143244791593,brownian,-0.0435083596946328,2680.177048371152
drop1,158,15.8,1125.690615317715,86.23111105071479,2680.269355071479,205.3162754117519,brownian,-0.043785483004789696,2680.3131405544837
drop1,159,15.9,1125.692228996447,86.10332766510444,2680.2731972405404,205.01202317061367,brownian,-0.044062606314946594,2680.3172598468554
drop1,160,16.0,1125.596552247664,86.25303300070391,2680.045390901688,205.368471574676,brownian,-0.04433972962510349,2680.0897306313127
drop1,161,16.1,1125.931429765304,86.24072707013023,2680.842734271189,205.33917115398006,brownian,-0.04461685293526039,2680.887351124124
drop1,162,16.2,1125.7535177909665,86.18475020201176,2680.419125860291,205.20589023098998,brownian,-0.044893976245417286,2680.4640198365364
drop1,163,16.3,1125.4108729239088,85.86459195497434,2679.6032884318265,204.4435934447939,brownian,-0.04517109955557418,2679.6484595313823
drop1,164,16.4,1130.8246516412607,87.0768540166464,2692.4934955578415,207.32998941363505,brownian,-0.045448222865731074,2692.538943780707
drop1,165,16.5,1131.1526684866976,87.76682190460896,2693.2745036668266,208.9728029548739,brownian,-0.04572534617588798,2693.3202290130025
drop1,166,16.6,1131.3316333035827,87.66441412724723,2693.7006188958303,208.72897003697562,brownian,-0.046002469486044875,2693.7466213653165
drop1,167,16.7,1129.9910795828644,85.94121020325807,2690.5087604868,204.62602149395744,brownian,-0.046279592796201766,2690.555040079596
drop1,168,16.8,1129.7791896632866,85.95368587686647,2690.0042505882852,204.65572607281905,brownian,-0.04655671610635867,2690.0508073043916
drop1,169,16.9,1130.3819129427661,86.89059936299586,2691.439334716726,206.8865170832931,brownian,-0.04683383941651556,2691.4861685561427
drop1,170,17.0,1130.7651095650529,86.82060201618629,2692.3517258743905,206.71985340053953,brownian,-0.04711096272667246,2692.398836837117
drop1,171,17.1,1130.4433451289087,86.91586625261789,2691.5856047519314,206.94667754748318,brownian,-0.04738808603682936,2691.6329928379682
drop1,172,17.2,1130.9657212713937,86.80293398533007,2692.829382347188,206.6777858190709,brownian,-0.04766520934698625,2692.877047556535
drop1,173,17.3,1130.3038916849791,86.87197845041469,2691.253566101935,206.84218069043735,brownian,-0.04794233265714315,2691.301508434592
drop1,174,17.4,1130.6306612749763,86.86477164605138,2692.0316044957185,206.82502128924833,brownian,-0.04821945596730004,2692.0798239516857
drop1,175,17.5,1130.3770973351507,86.893335526625,2691.4278687549936,206.8930318888941,brownian,-0.048496579277456944,2691.476365334271
drop1,176,17.6,1130.8333490366044,86.7468318650775,2692.514204056155,206.5442066707495,brownian,-0.04877370258761384,2692.562977758743
drop1,177,17.7,1130.5848573776266,86.81241929803969,2691.9225454161287,206.70037034863248,brownian,-0.04905082589777073,2691.9715962420264
drop1,178,17.8,1129.2178799660367,87.00361978817536,2688.667772199133,207.15561871564552,brownian,-0.049327949207927636,2688.717100148341
drop1,179,17.9,1129.1002112074777,86.92825686424302,2688.387602885004,206.97617959376262,brownian,-0.04960507251808453,2688.4372079575223
drop1,180,18.0,1130.81574682841,86.87579868506343,2692.4722931984443,206.851276669136,brownian,-0.049882195828241424,2692.5221753942724
drop1,181,18.1,1128.8898183503652,86.96005032334959,2687.8866574922195,207.05187981989536,brownian,-0.05015931913839833,2687.936816811358
drop1,182,18.2,1129.2385405893097,86.95796932420835,2688.716965143146,207.04692496094006,brownian,-0.05043644244855522,2688.7674015855946
drop1,183,18.3,1128.8064048441431,86.9074879536054,2687.6880499339045,206.92672881753444,brownian,-0.05071356575871212,2687.738763499663
drop1,184,18.4,1129.2141157301203,86.61153870891667,2688.658809553416,206.22207366593057,brownian,-0.05099068906886901,2688.709800242485
drop1,185,18.5,1129.1772448410486,86.97733407696597,2688.5710199665364,207.09303243725597,brownian,-0.05126781237902591,2688.6222877789155
drop1,186,18.6,1129.045516078205,86.91742304875612,2688.257373782206,206.9503842790883,brownian,-0.051544935689182815,2688.308918717895
drop1,187,18.7,1129.4067060731286,88.62331955850814,2689.117367160119,211.01212386880786,brownian,-0.051822058999339705,2689.1691892191184
drop1,188,18.8,1131.2265236206274,87.54505950234403,2693.4503527407137,208.44478667508113,brownian,-0.0520991823094966,2693.5024519230233
drop1,189,18.9,1131.2422639089307,87.41670675004008,2693.4878303671635,208.1391787718454,brownian,-0.05237630561965349,2693.5402066727834
drop1,190,19.0,1130.5596579577184,86.26398583964898,2691.8625455973274,205.3945502842042,brownian,-0.0526534289298104,2691.915199026257
drop1,191,19.1,1129.3454149815368,86.73393265342008,2688.971433071039,206.5134936477932,brownian,-0.052930552239967295,2689.024363623279
drop1,192,19.2,1129.1073075599404,87.15152001835494,2688.404499300218,207.5077691637031,brownian,-0.053207675550124185,2688.4577069757684
drop1,193,19.3,1129.161554420327,87.05782229459923,2688.5336610747986,207.28467488344074,brownian,-0.05348479886028109,2688.5871458736588
drop1,194,19.4,1129.0463871947763,86.90711224975627,2688.2594479107624,206.92583426666965,brownian,-0.05376192217043798,2688.313209832933
drop1,195,19.5,1128.9799595095653,87.21186961170127,2688.1012835922747,207.6514615454607,brownian,-0.05403904548059488,2688.1553226377555
drop1,196,19.6,1129.2221451273558,86.94417834280854,2688.677927548234,207.0140886342271,brownian,-0.05431616879075178,2688.7322437170246
drop1,197,19.7,1130.7619743464847,86.73768932804491,2692.34426091898,206.52243829007492,brownian,-0.05459329210090867,2692.398854211081
drop1,198,19.8,1130.7380912018987,86.78972222894922,2692.2873951517204,206.64632862712807,brownian,-0.05487041541106557,2692.3422655671316
drop1,199,19.9,1131.3272705992508,86.04576310861424,2693.690231296816,204.8749619616105,brownian,-0.05514753872122247,2693.745378835537
drop1,200,20.0,1132.3343217046338,87.31910760296103,2696.088019978733,207.9067952026502,brownian,-0.055424662031379364,2696.1434446407643
drop1,201,20.1,1132.534361660846,87.93360496701591,2696.5643151144736,209.36991342646488,brownian,-0.05570178534153626,2696.6200168998153
drop1,202,20.2,1132.3806954901809,86.91510129628193,2696.1984359621206,206.94485618644725,brownian,-0.05597890865169316,2696.254414870772
drop1,203,20.3,1132.3940556648424,87.89868141713573,2696.2302465379894,209.28676045420016,brownian,-0.056256031961850056,2696.286502569951
drop1,204,20.4,1131.7901915536295,86.91311607662145,2694.7924460891913,206.94012937843564,brownian,-0.056533155272006946,2694.8489792444634
drop1,205,20.5,1132.4316110008288,88.0494921656677,2696.319665792973,209.64584084645477,brownian,-0.05681027858216385,2696.3764760715553
drop1,206,20.6,1132.9336949388103,87.4169980311161,2697.515127649307,208.1398723120874,brownian,-0.05708740189232075,2697.5722150511992
drop1,207,20.7,1132.3728373534825,87.80383609415867,2696.1797257386415,209.06093374019179,brownian,-0.05736452520247764,2696.237090263844
drop1,208,20.8,1132.4010604495215,87.81297881050313,2696.2469249303103,209.0827025478079,brownian,-0.05764164851263454,2696.304566578823
drop1,209,20.9,1132.5174976253888,87.80725606689884,2696.5241618460504,209.06907669528613,brownian,-0.05791877182279143,2696.582080617873
