drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video
drop1,46,4.6,610.632190713618,529.9305079464008,1453.9152460891244,1261.76453942038,brownian
drop1,47,4.7,610.8965056058278,529.5656479426327,1454.5445798474757,1260.8958077514085,brownian
drop1,48,4.8,608.9734583463162,532.5120244738407,1449.9658043225788,1267.9111302722147,brownian
drop1,49,4.9,611.5083330830906,530.1875919642052,1456.0013410708386,1262.3766564667726,brownian
drop1,50,5.0,605.5020565612436,533.2051216508261,1441.700396672321,1269.5613946506169,brownian
drop1,51,5.1,611.3563645819789,528.6668573657522,1455.6395040696916,1258.755787387856,brownian
drop1,52,5.2,611.2894109010828,529.8797682405684,1455.480087355478,1261.6437281807932,brownian
drop1,53,5.3,612.9636825709133,525.1171230256326,1459.4665282013445,1250.3038699240312,brownian
drop1,54,5.4,613.6886682964171,526.814381312196,1461.192719213769,1254.3450419043386,brownian
drop1,55,5.5,615.1883992805756,524.755817221223,1464.7635786870503,1249.4436008037317,brownian
drop1,56,5.6,613.2660217654171,530.1445598795746,1460.186397823458,1262.2741970732668,brownian
drop1,57,5.7,610.1871668093804,526.8649559428777,1452.8556441731346,1254.4654600999918,brownian
drop1,58,5.8,611.1778395896598,523.7535662337,1455.21443606298,1247.0572412024396,brownian
drop1,59,5.9,611.2331211152772,526.1556153904226,1455.3460613754748,1252.776520244596,brownian
drop1,60,6.0,611.3614026717557,523.3711567005937,1455.6514997614504,1246.1467241041134,brownian
drop1,61,6.1,608.4719692211055,521.6633165829146,1448.771758715452,1242.0803567839196,brownian
drop1,62,6.2,610.3225318234643,524.2479392448853,1453.1779482716684,1248.2343433420717,brownian
drop1,63,6.3,610.3041219795839,521.4402635999484,1453.1341144333892,1241.549267631477,brownian
drop1,64,6.4,610.9298726635207,521.1924019930927,1454.6240268118424,1240.9591091455536,brownian
drop1,65,6.5,609.1998777675917,523.8758785454344,1450.5049089646357,1247.348466816679,brownian
drop1,66,6.6,610.0116783178887,522.7404487075272,1452.437806074893,1244.6450083726222,brownian
drop1,67,6.7,612.110275550129,526.9836556872103,1457.4345660848571,1254.7480841912477,brownian
drop1,68,6.8,611.7688825697124,524.3761425296696,1456.621709398485,1248.539595363143,brownian
drop1,69,6.9,612.9511309317169,523.0635831975859,1459.4366427484179,1245.414391593452,brownian
drop1,70,7.0,613.2678280077312,528.6970556489872,1460.1906984864079,1258.8276895002384,brownian
drop1,71,7.1,612.9595987357427,523.1340387522331,1459.4568045898031,1245.582146269067,brownian
drop1,72,7.2,613.2719333710681,527.7206544297998,1460.2004733565132,1256.502878197353,brownian
drop1,73,7.3,613.3642262585432,525.9258037922506,1460.4202227215912,1252.2293388293485,brownian
drop1,74,7.4,612.7642758881126,523.9295983599925,1458.991740889596,1247.476373695142,brownian
drop1,75,7.5,614.3197069353093,524.1449227097382,1462.6952222129714,1247.9890609718866,brownian
drop1,76,7.6,616.224440477825,522.4192228477276,1467.2303927777014,1243.8801696004393,brownian
drop1,77,7.7,611.0216249964526,526.3049919119107,1454.8424891165535,1253.1321857422595,brownian
drop1,78,7.8,617.2229064373491,525.2109974771452,1469.6077402273281,1250.5273849930825,brownian
drop1,79,7.9,618.3594365901088,527.528590949703,1472.313818521049,1256.0455750512428,brownian
drop1,80,8.0,615.5124926174152,532.585933287112,1465.5352449220654,1268.0871071566135,brownian
drop1,81,8.1,614.9450033023421,528.1763196667175,1464.1840528628763,1257.5878171264542,brownian
drop1,82,8.2,617.952796833773,527.9601055408971,1471.3456092612134,1257.073011292876,brownian
drop1,83,8.3,616.7201694915254,529.9707627118644,1468.410723559322,1261.860386016949,brownian
drop1,84,8.4,619.6577493827475,534.9548705678724,1475.4051012803218,1273.727546822104,brownian
drop1,85,8.5,616.257247647043,532.679161834902,1467.3085066476092,1268.3090843289015,brownian
drop1,86,8.6,616.3710008203445,531.8294196062346,1467.5793529532402,1266.2858480824445,brownian
drop1,87,8.7,619.0357058530315,532.2748904688196,1473.9240156360677,1267.3465142062594,brownian
drop1,88,8.8,618.3375255167883,530.3875970811141,1472.261648255473,1262.8528686501327,brownian
drop1,89,8.9,619.2631814341798,531.9282910102868,1474.465634994782,1266.5212608954928,brownian
drop1,90,9.0,618.0756543858209,533.9242088564317,1471.6381330926395,1271.2735412871639,brownian
drop1,91,9.1,620.032123997653,539.1124095442989,1476.2964872384116,1283.6266471249755,brownian
drop1,92,9.2,619.1884777891972,530.5447641886491,1474.2877656160786,1263.2270835331733,brownian
drop1,93,9.3,618.6617281365338,534.8816061565846,1473.0335746930868,1273.5531042588277,brownian
drop1,94,9.4,619.1202474270783,536.9653388791127,1474.1253091238734,1278.5144718711672,brownian
drop1,95,9.5,621.3172169499591,534.4114832535885,1479.3562935578525,1272.433741626794,brownian
drop1,96,9.6,621.0394525364138,534.3258663987946,1478.6949364892012,1272.2298878955298,brownian
drop1,97,9.7,617.0815600940975,535.4767429426861,1469.271194584046,1274.9701249465354,brownian
drop1,98,9.8,621.2642449570039,535.9464491414182,1479.2301672426263,1276.0884954057165,brownian
drop1,99,9.9,622.9566797237399,536.7952272961551,1483.2598544222244,1278.109436192145,brownian
drop1,100,10.0,623.3609697294402,538.2904902223413,1484.2224689257969,1281.6696572193946,brownian
drop1,101,10.1,625.0645404319438,536.5813940510074,1488.278670768458,1277.6002992354483,brownian
drop1,102,10.2,625.0236981285598,537.8310109845403,1488.1814252441006,1280.5756371541902,brownian
drop1,103,10.3,625.6210567412805,536.3656689224363,1489.6037361009887,1277.0866577043207,brownian
drop1,104,10.4,626.9036826469986,538.7282063101824,1492.6576683825035,1282.711859224544,brownian
drop1,105,10.5,622.8494581020354,535.0222045995242,1483.0045597409462,1273.8878691514672,brownian
drop1,106,10.6,625.1099538796817,537.6522730728295,1488.386800187522,1280.150062186407,brownian
drop1,107,10.7,624.2598414282546,535.3606952761145,1486.362682440674,1274.6938154524285,brownian
drop1,108,10.8,625.8152243418949,533.7246349781519,1490.0660491580516,1270.7983558829796,brownian
drop1,109,10.9,626.2252122648163,529.3190319031903,1491.0422304025274,1260.308614961496,brownian
drop1,110,11.0,623.7259282567653,534.9175844346549,1485.091435179358,1273.6387685389134,brownian
drop1,111,11.1,624.411601859142,530.2449394254946,1486.724024026617,1262.5132007721027,brownian
drop1,112,11.2,622.2487848554617,530.5946022000512,1481.5743567408542,1263.3457478383218,brownian
drop1,113,11.3,620.8553880976041,535.0891851606492,1478.256679060395,1274.0473498675055,brownian
drop1,114,11.4,625.2256828215204,537.7697812060351,1488.66235079804,1280.4298490515694,brownian
drop1,115,11.5,620.1857225489251,535.4304203219898,1476.6622053889905,1274.8598307866575,brownian
drop1,116,11.6,621.8252698078442,538.6526454330087,1480.5659674124768,1282.5319487759937,brownian
drop1,117,11.7,620.2622878267208,535.6805946058523,1476.844507315422,1275.4554957565342,brownian
drop1,118,11.8,621.6012092534174,539.4358569926393,1480.0324792323868,1284.396775499474,brownian
drop1,119,11.9,625.2466657828451,538.7952008484688,1488.712311228954,1282.871373220204,brownian
drop1,120,12.0,623.9544680516623,536.43789788059,1485.6355884310078,1277.2586348536845,brownian
drop1,121,12.1,625.8835978835979,535.160112732977,1490.2288465608465,1274.2162284172182,brownian
drop1,122,12.2,626.5330515178483,535.4526599426481,1491.7751956639968,1274.912783323445,brownian
drop1,123,12.3,627.6628685480407,536.8215557969733,1494.4652900128847,1278.1721243525933,brownian
drop1,124,12.4,630.3990072992701,535.0160875912409,1500.980036379562,1273.8733045547444,brownian
drop1,125,12.5,631.3711149283375,533.6110633957808,1503.2946246443714,1270.5279419453539,brownian
drop1,126,12.6,629.0624795138801,531.8888832858476,1497.7977637225486,1266.4274311036029,brownian
drop1,127,12.7,630.9972791293214,535.5966442594963,1502.4045216069142,1275.2556099818605,brownian
drop1,128,12.8,627.6027284681131,536.2719975893053,1494.3220964825773,1276.8636262601358,brownian
drop1,129,12.9,631.6352117466977,535.5652247859856,1503.923439168887,1275.1808002154316,brownian
drop1,130,13.0,630.6644005105363,531.7803391419864,1501.6119376155868,1266.1689874970693,brownian
drop1,131,13.1,633.9107183379139,534.5220241547112,1509.3414203625728,1272.6969395123672,brownian
drop1,132,13.2,632.6243557378774,533.7768223414326,1506.278591011886,1270.922613994951,brownian
drop1,133,13.3,632.0126455135469,535.4096270732462,1504.822108967755,1274.810322061399,brownian
drop1,134,13.4,634.2194784568882,539.2682002151749,1510.0765782058506,1283.9975847123314,brownian
drop1,135,13.5,633.0249764493215,533.5923823102579,1507.2324689258342,1270.4834622807239,brownian
drop1,136,13.6,632.6719989173096,535.4906753281906,1506.3920294221139,1275.0032979564216,brownian
drop1,137,13.7,631.8815678883427,533.5556376232076,1504.5100131421439,1270.3959731808573,brownian
drop1,138,13.8,630.8825570635411,533.7646514497224,1502.131368368291,1270.8936351017887,brownian
drop1,139,13.9,630.7827232796486,532.3218155197658,1501.8936641288433,1267.4582427525622,brownian
drop1,140,14.0,630.6710404407162,535.5828471265806,1501.627747289345,1275.2227590083885,brownian
drop1,141,14.1,628.1981053508224,530.4807672288154,1495.739688840308,1263.0747067718091,brownian
drop1,142,14.2,632.6742372550931,535.4856711180427,1506.3973589043765,1274.9913829320594,brownian
drop1,143,14.3,633.8768584123934,536.317569352708,1509.2607998799085,1276.9721326287977,brownian
drop1,144,14.4,627.4597175585244,537.9904265199685,1493.9815875068464,1280.955205544045,brownian
drop1,145,14.5,628.5301380349161,535.0030619552066,1496.5302586611351,1273.8422905153468,brownian
drop1,146,14.6,628.4057464618788,540.1864709283326,1496.2340823257334,1286.1839872803598,brownian
drop1,147,14.7,626.0733556691941,536.3459707282666,1490.680659848351,1277.0397563040026,brownian
drop1,148,14.8,626.4118901758476,535.184032342072,1491.486710508693,1274.2731810064734,brownian
drop1,149,14.9,626.99652425411,537.0543180434341,1492.8787242490357,1278.7263312614166,brownian
drop1,150,15.0,625.9022605878034,534.2080095182645,1490.2732824595598,1271.9492706629876,brownian
drop1,151,15.1,626.0999876283558,538.2426574291724,1490.7440705431152,1281.5557673388594,brownian
drop1,152,15.2,627.0826717838179,535.6984648546344,1493.0838415172702,1275.4980448188844,brownian
drop1,153,15.3,624.7419755794399,538.7431454266286,1487.5106438546463,1282.7474292608026,brownian
drop1,154,15.4,624.9792169649302,540.0075914080195,1488.0755155934987,1285.7580751424944,brownian
drop1,155,15.5,627.778162397389,541.6673919493621,1494.739804668183,1289.710060231431,brownian
drop1,156,15.6,626.9116385089836,538.6274336283186,1492.67661128989,1282.4719194690265,brownian
drop1,157,15.7,628.5184415220388,546.2534628950503,1496.5024092639742,1300.6294951531147,brownian
drop1,158,15.8,625.3350622643665,542.5028675882554,1488.9227832514564,1291.699327727636,brownian
drop1,159,15.9,627.6502919688916,539.4933357773181,1494.4353451779307,1284.5336324857942,brownian
