drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video
1,0,0.0,619.6022848424254,527.00710755628,1475.2730402098148,1254.8039230915024,brownian
1,1,0.1,624.5927854738914,530.3279023684458,1487.1554222133352,1262.7107355392695,brownian
1,2,0.2,623.4961324680095,530.2565067250715,1484.5442914063303,1262.5407425123951,brownian
1,3,0.3,621.9866291519347,536.3424978835716,1480.9501640107565,1277.0314874607839,brownian
1,4,0.4,620.4100714716427,535.1127887028995,1477.1963801739812,1274.1035499016036,brownian
1,5,0.5,617.5652825594303,535.2347747351405,1470.4229377740035,1274.3939986443695,brownian
1,6,0.6,620.305466695102,532.7250454457749,1476.947316201038,1268.41833320639,brownian
1,7,0.7,621.1005351833498,530.7660951437066,1478.840374271556,1263.7540725371653,brownian
1,8,0.8,619.5169176652632,533.3428334952679,1475.0697809609917,1269.8892865522328,brownian
1,9,0.9,621.0939831990107,533.30730269735,1478.8247739968444,1269.8046877223903,brownian
1,10,1.0,616.8255342830543,528.2455179515986,1468.661597127952,1257.752578242756,brownian
1,11,1.1,617.8190883118339,529.451291244188,1471.0272492704762,1260.6235244524116,brownian
1,12,1.2,619.1146006808837,527.1479374530235,1474.1118642211839,1255.1392390756487,brownian
1,13,1.3,612.9833819241983,526.9491206620897,1459.513432361516,1254.6658562964355,brownian
1,14,1.4,618.8660829899941,528.4893172454385,1473.5201435991758,1258.333064361389,brownian
1,15,1.5,618.0842243754616,528.7067136856522,1471.658538237974,1258.8506852855378,brownian
1,16,1.6,620.2624261256875,526.7261816477782,1476.844836605262,1254.1350385033597,brownian
1,17,1.7,616.0265414661526,528.2669190920049,1466.7591952309092,1257.8035343580634,brownian
1,18,1.8,614.9567954192261,526.7708191368888,1464.2121298931772,1254.241320364932,brownian
1,19,1.9,614.5116962334164,521.5105830325828,1463.1523487317643,1241.7166982005795,brownian
1,20,2.0,615.0112914837781,524.4254859611231,1464.3418850228754,1248.657082073434,brownian
1,21,2.1,612.0848578929346,525.7708617737701,1457.374046643077,1251.8604218833466,brownian
1,22,2.2,613.619299281425,526.550365047593,1461.0275515890728,1253.7164191783188,brownian
1,23,2.3,610.8255495590365,531.6051072791892,1454.3756335000658,1265.7517604317493,brownian
1,24,2.4,611.526110157256,527.7820462793147,1456.0436682844263,1256.6490521910482,brownian
1,25,2.5,616.8115553679419,531.1578172174248,1468.6283133310694,1264.6867627946885,brownian
1,26,2.6,610.2778261895685,530.3704636639253,1453.0715041573624,1262.812073983806,brownian
1,27,2.7,612.4982707318958,530.4097495942499,1458.3583826126437,1262.9056137839088,brownian
1,28,2.8,610.6890915662538,532.6734557846759,1454.05072701925,1268.2954982233132,brownian
1,29,2.9,607.3714920523324,529.1770029158723,1446.1515225766034,1259.9704439426919,brownian
1,30,3.0,607.629175647187,528.5710667679087,1446.7650672159523,1258.5277099743905,brownian
1,31,3.1,609.2796324164522,532.5779156018201,1450.6948047835724,1268.0680170479336,brownian
1,32,3.2,607.1799491831682,529.3987077474766,1445.6954590051234,1260.4983231467415,brownian
1,33,3.3,607.1098891545316,527.3706054239417,1445.5286460769396,1255.669411514405,brownian
1,34,3.4,606.7402983187966,529.7335092487255,1444.6486502970545,1261.2954855212151,brownian
