drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video
1,0,0.0,663.0254477689202,57.77776167305104,1578.663591137799,137.56885054353452,freefall
1,1,0.1,639.637565920062,62.5994879082933,1522.9770444556675,149.04938070964633,freefall
1,2,0.2,639.0323112773656,66.27372294106826,1521.5359331514073,157.7977343226835,freefall
1,3,0.3,642.9732548168315,65.02261347213644,1530.9193197188756,154.81884267715685,freefall
1,4,0.4,653.3354459519028,84.53993240926678,1555.5916968114805,201.2895790664642,freefall
1,5,0.5,640.9156199836661,65.77789433664705,1526.020091181109,156.61716641555662,freefall
1,6,0.6,635.0818415814623,68.23102109091852,1512.1298648054617,162.45806121747697,freefall
1,7,0.7,660.128341842509,87.80840522119665,1571.765581927014,209.0718128316692,freefall
1,8,0.8,659.0628294152095,90.58794166039209,1569.2285968376138,215.68988909339356,freefall
1,9,0.9,642.2678228821022,84.96230442211584,1529.2396862822852,202.2952468290578,freefall
1,10,1.0,620.6406593756975,88.53263399547237,1477.7454099735357,210.7962015432197,freefall
1,11,1.1,601.7736211246718,103.28170081085766,1432.8229918978434,245.91372963065206,freefall
1,12,1.2,625.0477390566572,109.92831599786318,1488.2386666939005,261.7393203909122,freefall
1,13,1.3,634.4399634758788,123.6212836014997,1510.6015530360673,294.34227625517076,freefall
1,14,1.4,626.3858832187175,108.68119877179181,1491.4247879437662,258.7699342756363,freefall
1,15,1.5,608.1832135992476,104.93581389642434,1448.0842315798084,249.85217288738633,freefall
1,16,1.6,604.8434939779388,104.58701442028863,1440.132359161472,249.02168133470718,freefall
1,17,1.7,607.4921435333719,100.8920146741703,1446.4387937529582,240.22388693919945,freefall
1,18,1.8,608.0887008948118,102.99489160089368,1447.8591968305468,245.23083690172783,freefall
1,19,1.9,628.9868815592204,89.0576474058053,1497.6177649925035,212.0462584732224,freefall
1,20,2.0,631.7312791472352,112.40621807683766,1504.152175649567,267.63920524095045,freefall
1,21,2.1,624.8647408344788,109.21389246467247,1487.8029479268937,260.03827795838515,freefall
1,22,2.2,599.9113944428346,108.87700183521684,1428.3890301683891,259.2361413696513,freefall
1,23,2.3,597.6765219388927,111.49275595374837,1423.0677987365034,265.46425192587486,freefall
1,24,2.4,604.4997789029851,99.70240964605793,1439.3139735680074,237.3914373672639,freefall
1,25,2.5,601.9563109407974,107.83287201162172,1433.2579763500385,256.7500682596713,freefall
1,26,2.6,602.8207321594566,98.64078728903266,1435.316163271666,234.86371453518674,freefall
1,27,2.7,590.7607550225309,107.61358782388284,1406.601357708646,256.227952608665,freefall
1,28,2.8,603.8221698361692,98.30171732602855,1437.7005863799188,234.05638895327397,freefall
1,29,2.9,603.1276240547173,107.19579029987418,1436.046872874282,255.23317670400039,freefall
1,30,3.0,599.3665576256917,105.06255181588571,1427.0917737067718,250.15393587362385,freefall
1,31,3.1,601.2679117104019,110.5744292119941,1431.6188977824668,263.27771595375793,freefall
1,32,3.2,602.5928337935193,101.43553270494144,1434.7735372623692,241.51800337046555,freefall
1,33,3.3,608.4418011697265,111.86317568548645,1448.6999285851189,266.3462213071432,freefall
1,34,3.4,601.8359626108783,109.85528183810919,1432.971426976501,261.56542605653794,freefall
1,35,3.5,607.858068069463,110.91118720097678,1447.3100600733912,264.0795367255257,freefall
1,36,3.6,605.4156207978485,113.89593371806365,1441.4945931196771,271.1862181827095,freefall
1,37,3.7,607.3061661666336,119.47920290447229,1445.9959816427545,284.47998211554847,freefall
1,38,3.8,610.1986490975529,119.92444977105004,1452.8829835012734,285.5401149048701,freefall
1,39,3.9,612.3581038670415,118.49462380263626,1458.0246453074255,282.1356992740769,freefall
1,40,4.0,606.9365644281498,120.0879668544517,1445.1159599034247,285.92944908044944,freefall
1,41,4.1,603.6506222603218,125.4586183206571,1437.2921316018262,298.71697022148453,freefall
1,42,4.2,605.2939596346175,125.4631259703217,1441.2049178900243,298.7277029353359,freefall
1,43,4.3,608.5392714041694,127.93324909036646,1448.9320052133273,304.6090660841625,freefall
1,44,4.4,605.8327548843195,129.87857584552904,1442.4877893795644,309.2408890882046,freefall
1,45,4.5,605.2403768233387,128.06690007090762,1441.0773372163692,304.92728906883104,freefall
1,46,4.6,615.4977108290832,146.77203178745108,1465.500049484047,349.464207685921,freefall
1,47,4.7,604.2241646543868,134.69248371882628,1438.6577360420947,320.70280373452533,freefall
1,48,4.8,605.0777862976352,136.04448582660874,1440.6902091746692,323.92192075315535,freefall
1,49,4.9,605.0970191091919,137.47700813512418,1440.736002498986,327.33275636973065,freefall
1,50,5.0,608.5222645681204,141.70337183254298,1448.8915119366945,337.3957283332848,freefall
1,51,5.1,606.0764481051419,139.83065300238044,1443.068022938343,332.9367847986678,freefall
1,52,5.2,610.5745960496606,141.13538015066348,1453.7781131942418,336.0433401387297,freefall
1,53,5.3,604.3036742639306,146.78937714082494,1438.8470484224185,349.50550697230415,freefall
1,54,5.4,605.3873655726351,149.6228785576608,1441.427317428444,356.25207384579033,freefall
1,55,5.5,608.3973205411924,160.7582590143514,1448.594020208579,382.7654147131707,freefall
1,56,5.6,610.3899560032737,158.42749328514384,1453.3384852437946,377.21586151192747,freefall
1,57,5.7,606.4952123833457,159.21930553868862,1444.0651006847459,379.10116648761755,freefall
1,58,5.8,610.2622518685205,167.83206622197218,1453.0344216989472,399.60814967451574,freefall
1,59,5.9,611.116672340758,167.40048108853256,1455.0687968433447,398.580545471796,freefall
1,60,6.0,608.7989368391634,166.9593658298011,1449.5502686140478,397.53025004075636,freefall
1,61,6.1,608.6582623678306,174.778978096761,1449.2153226978046,416.1487468483879,freefall
1,62,6.2,609.5488586716958,175.36841106789942,1451.3358324973076,417.5521867526685,freefall
1,63,6.3,611.8158470377398,179.1588591081594,1456.7335317968582,426.5772435365275,freefall
1,64,6.4,609.1571982974461,176.46494742113168,1450.403289146219,420.1630398097145,freefall
1,65,6.5,610.9135218682093,179.8951121721299,1454.585095568206,428.3302620818412,freefall
1,66,6.6,610.0517134844812,177.06507491378446,1452.5331298065496,421.59194336972075,freefall
1,67,6.7,611.7387222337554,185.90504982354162,1456.5498976385716,442.63992362985255,freefall
1,68,6.8,610.3108266248646,184.0027487032108,1453.1500781938025,438.1105446623449,freefall
1,69,6.9,608.1848455627726,186.93710314211378,1448.0881172849613,445.0972425813729,freefall
1,70,7.0,609.4051802060907,189.68598835330144,1450.9937340707017,451.6423382692107,freefall
1,71,7.1,606.6037748322481,189.99609956037418,1444.3235878755825,452.3807130532509,freefall
1,72,7.2,609.2539425107041,194.89885115768863,1450.6336371179862,464.0541646064566,freefall
1,73,7.3,599.5132378737812,201.63682535797332,1427.441019377473,480.0972811773344,freefall
1,74,7.4,608.3468025380181,196.83076012945284,1448.473736843021,468.6540398682272,freefall
1,75,7.5,611.1533675999411,193.02841147101114,1455.1561682554598,459.6006477124775,freefall
1,76,7.6,607.9795547837069,200.0586638653421,1447.5993199400061,476.3396786633795,freefall
1,77,7.7,608.2047693673355,201.64942081557058,1448.1355558636258,480.1272709618735,freefall
1,78,7.8,610.273816265939,200.77911639694062,1453.0619565292006,478.0550761411156,freefall
1,79,7.9,612.3560975105237,205.4769100292697,1458.0198681725567,489.2405227796911,freefall
1,80,8.0,613.9689789389496,205.13667821914157,1461.8601388536388,488.430430839776,freefall
1,81,8.1,612.1136451511204,209.1587046653699,1457.4425891048177,498.0068758082457,freefall
1,82,8.2,607.4719073735528,210.41443370766953,1446.390611456429,500.99676665796113,freefall
1,83,8.3,608.2974769375908,208.25223655787178,1448.3562925884034,495.84857524429265,freefall
1,84,8.4,606.0452081835713,216.86513994910942,1442.9936406850832,516.3558982188295,freefall
1,85,8.5,604.7885422201051,228.90461315794295,1440.0015190260701,545.0218839290621,freefall
1,86,8.6,603.6338992185395,216.93558070600915,1437.2523140393423,516.5236176610077,freefall
1,87,8.7,605.6600549694521,221.63747702580417,1442.0765908822652,527.7188327984397,freefall
1,88,8.8,600.1995699832328,221.31653568454792,1429.0751761300771,526.9546714649085,freefall
1,89,8.9,603.4747823128199,228.93410355156183,1436.873456686824,545.0921005562686,freefall
1,90,9.0,603.4136276570026,230.1642924887955,1436.7278474513232,548.0211804158221,freefall
1,91,9.1,601.4115874363328,231.64832646131458,1431.960989685908,551.5546653043899,freefall
1,92,9.2,607.8245717776102,233.84094039976088,1447.2303054024899,556.7752790918306,freefall
1,93,9.3,605.185072815534,235.01443596856217,1440.9456583737863,559.5693720411465,freefall
1,94,9.4,600.4414440742689,238.77219916742973,1429.6510783408341,568.5166062176502,freefall
1,95,9.5,600.403567545329,240.452564969095,1429.5608943254283,572.5175571914151,freefall
1,96,9.6,602.6990627625171,240.13926788959594,1435.0264684375531,571.7715968451279,freefall
1,97,9.7,605.8410655353438,239.5266778375518,1442.5075770396534,570.3130199312108,freefall
1,98,9.8,597.6318994331201,249.2689351206284,1422.9615525502588,593.5093345222162,freefall
1,99,9.9,600.5807708990305,251.0011840146302,1429.9828155105915,597.6338191388345,freefall
1,100,10.0,599.723703175572,246.70154957246982,1427.9421372610368,587.3963895320505,freefall
1,101,10.1,597.7042494964398,252.21568903555226,1423.1338180510231,600.5255555936499,freefall
1,102,10.2,597.6826570080987,255.6233035500157,1423.0824063362827,608.6390857525873,freefall
1,103,10.3,596.941386500454,259.3407116352589,1421.3174412575809,617.4902344035514,freefall
1,104,10.4,597.9909435823946,256.90432617198974,1423.8164366696815,611.6892006155075,freefall
1,105,10.5,599.3172666022888,263.27270709156096,1426.9744117800494,626.8523155850066,freefall
1,106,10.6,599.0176352051155,267.5113083712343,1426.26098942338,636.9444252319088,freefall
1,107,10.7,596.6168578369569,266.01241735600723,1420.5447385097943,633.3755657246531,freefall
1,108,10.8,599.2287674836673,269.13762222124785,1426.7636953786116,640.816678508791,freefall
1,109,10.9,618.7930292392036,294.52898672694045,1473.3462026185437,701.2735173968451,freefall
1,110,11.0,602.9374941931958,273.83021724279274,1435.594173673999,651.9897472550895,freefall
1,111,11.1,621.4509348553435,290.65054123204095,1479.6746758905726,692.0389386734894,freefall
1,112,11.2,596.7002705291635,274.7902714765419,1420.7433441299381,654.2756363856462,freefall
1,113,11.3,599.2802320707891,275.84862184422815,1426.8862325605487,656.7955686111071,freefall
1,114,11.4,599.5482464665538,281.43438202871187,1427.5243748368644,670.0952636103628,freefall
1,115,11.5,599.0871790203333,284.6517390936815,1426.4265732474134,677.7557907820556,freefall
1,116,11.6,600.7558965744252,284.4835531542984,1430.3997897437062,677.3553400603845,freefall
1,117,11.7,602.1376389119049,290.2653750935286,1433.6897182492455,691.1218580976915,freefall
1,118,11.8,604.428680505092,289.607231998989,1439.1446882826237,689.5548193895927,freefall
1,119,11.9,603.0806857967449,290.3074907740348,1435.9351128820495,691.2221355329768,freefall
1,120,12.0,599.7358556207871,299.8331974342248,1427.971072233094,713.9028430908892,freefall
1,121,12.1,604.130682536392,296.083887408546,1438.4351551191492,704.975735919748,freefall
1,122,12.2,604.5146233764941,299.4764109380367,1439.3493182594323,713.0533344434652,freefall
1,123,12.3,603.6334380533501,301.7830524932884,1437.2512160050264,718.5454479865195,freefall
1,124,12.4,579.3957773242312,316.5842494193821,1379.5413458089943,753.7870978675487,freefall
1,125,12.5,595.1735368697358,313.35410746823993,1417.1081912868408,746.0961298818792,freefall
1,126,12.6,601.5250326464665,306.77385958699455,1432.2311027312364,730.428559676634,freefall
1,127,12.7,605.4520546532611,307.50782160350604,1441.5813421294147,732.1761232379479,freefall
1,128,12.8,604.999399089564,312.50712872521956,1440.5035692322517,744.0794734947477,freefall
1,129,12.9,605.163232971572,314.7243561188953,1440.8936577053128,749.3586919190897,freefall
1,130,13.0,600.3482459074031,313.9950434342655,1429.4291735055267,747.6221984169861,freefall
1,131,13.1,604.3299766248422,316.13730621456784,1438.909674343749,752.722926096886,freefall
1,132,13.2,602.2373742695661,318.41388542963887,1433.9271881358368,758.1434612079701,freefall
1,133,13.3,621.2954012265604,307.75637706519757,1479.3043503204403,732.7679337922353,freefall
1,134,13.4,623.8383885345812,285.0926713900203,1485.3592031008377,678.8056505796383,freefall
1,135,13.5,626.8944777521108,290.4638074000881,1492.6357515277757,691.5943254196097,freefall
1,136,13.6,618.4652977181921,288.42708024647203,1472.5658738670154,686.7448780668499,freefall
1,137,13.7,618.3702661596958,290.8443968199101,1472.3396037262355,692.500508828206,freefall
1,138,13.8,624.1508087998623,287.44713420613357,1486.1030757524718,684.411626544804,freefall
1,139,13.9,629.6456124941951,297.03436509378724,1499.1862033486784,707.2388232883073,freefall
1,140,14.0,618.5960787478814,298.08992307740067,1472.8772634987054,709.752106847291,freefall
1,141,14.1,635.4326167111606,302.51721099531636,1512.965060389273,720.2934793798482,freefall
1,142,14.2,621.0375742413042,304.292245822069,1478.6904642685452,724.5198373023462,freefall
1,143,14.3,617.4080283506552,308.7488214320549,1470.0485155029098,735.1309438297227,freefall
1,144,14.4,622.0359037877158,307.39631672588524,1481.0674869185511,731.9106301243327,freefall
1,145,14.5,627.7480779116925,309.82717770034844,1494.6681735077395,737.6985101045295,freefall
1,146,14.6,618.5062418111237,308.2720436025698,1472.6633617522853,733.9957358177186,freefall
1,147,14.7,619.2049346937954,311.16106683571815,1474.3269495059267,740.8745001358449,freefall
1,148,14.8,596.9182792314766,309.11660626207885,1421.2624228501456,736.0066395100097,freefall
1,149,14.9,620.5958584459502,315.27535282446746,1477.6387389598071,750.670615075057,freefall
1,150,15.0,628.0453550882364,317.72055689809815,1495.3759904650908,756.4926459743716,freefall
1,151,15.1,622.7196402983222,322.47429735188257,1482.6954635503052,767.8113019948323,freefall
1,152,15.2,622.5569457298118,322.97443700908855,1482.3080877826817,769.0021345186398,freefall
1,153,15.3,627.1496527208094,323.03861635220125,1493.243323128247,769.1549455345911,freefall
1,154,15.4,631.3318799845605,325.4218643819009,1503.2012062432384,774.8294590933059,freefall
1,155,15.5,614.0656675546876,327.07290616343124,1462.090354447711,778.7605895751298,freefall
1,156,15.6,617.3666453452444,328.2707477314368,1469.9499825670266,781.612650348551,freefall
1,157,15.7,618.156122193473,330.1953196728153,1471.8297269426591,786.1950561409732,freefall
1,158,15.8,615.7786538209145,339.235467108685,1466.1689747475973,807.7196471857789,freefall
1,159,15.9,628.427201683989,337.2758689646099,1496.2851672095776,803.0538440047361,freefall
1,160,16.0,619.3677924332022,336.6205030068036,1474.7147137834543,801.4934176591993,freefall
1,161,16.1,628.4745041191543,341.2445358677787,1496.3977943077061,812.503239901181,freefall
1,162,16.2,620.4848104360194,344.02822903240144,1477.374333648162,819.1312133261478,freefall
1,163,16.3,595.0256042593788,343.55876354620705,1416.755963741581,818.013416003519,freefall
1,164,16.4,615.4489926366597,348.4772380679159,1465.3840514678866,829.7243038397077,freefall
1,165,16.5,624.2853159326703,350.65697851635264,1486.4233372356878,834.9142658474356,freefall
1,166,16.6,617.464035141548,354.59370397643596,1470.1818676720256,844.287609167894,freefall
1,167,16.7,628.4889782129952,356.42429603814327,1496.4322571251414,848.6462488668191,freefall
