drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video,x_drift_um,x_dedrift_um
1,0,0.0,619.6022848424254,527.00710755628,1475.2730402098148,1254.8039230915024,brownian,0.0,1475.2730402098148
1,1,0.1,624.5927854738914,530.3279023684458,1487.1554222133352,1262.7107355392695,brownian,0.0053647840256721225,1487.1500574293095
1,2,0.2,623.4961324680095,530.2565067250715,1484.5442914063303,1262.5407425123951,brownian,0.010729568051344245,1484.533561838279
1,3,0.3,621.9866291519347,536.3424978835716,1480.9501640107565,1277.0314874607839,brownian,0.016094352077016365,1480.9340696586794
1,4,0.4,620.4100714716427,535.1127887028995,1477.1963801739812,1274.1035499016036,brownian,0.02145913610268849,1477.1749210378784
1,5,0.5,617.5652825594303,535.2347747351405,1470.4229377740035,1274.3939986443695,brownian,0.02682392012836061,1470.396113853875
1,6,0.6,620.305466695102,532.7250454457749,1476.947316201038,1268.41833320639,brownian,0.03218870415403273,1476.9151274968838
1,7,0.7,621.1005351833498,530.7660951437066,1478.840374271556,1263.7540725371653,brownian,0.03755348817970485,1478.802820783376
1,8,0.8,619.5169176652632,533.3428334952679,1475.0697809609917,1269.8892865522328,brownian,0.04291827220537698,1475.0268626887864
1,9,0.9,621.0939831990107,533.30730269735,1478.8247739968444,1269.8046877223903,brownian,0.0482830562310491,1478.7764909406135
1,10,1.0,616.8255342830543,528.2455179515986,1468.661597127952,1257.752578242756,brownian,0.05364784025672122,1468.6079492876954
1,11,1.1,617.8190883118339,529.451291244188,1471.0272492704762,1260.6235244524116,brownian,0.05901262428239335,1470.9682366461939
1,12,1.2,619.1146006808837,527.1479374530235,1474.1118642211839,1255.1392390756487,brownian,0.06437740830806546,1474.0474868128758
1,13,1.3,612.9833819241983,526.9491206620897,1459.513432361516,1254.6658562964355,brownian,0.06974219233373759,1459.4436901691822
1,14,1.4,618.8660829899941,528.4893172454385,1473.5201435991758,1258.333064361389,brownian,0.0751069763594097,1473.4450366228164
1,15,1.5,618.0842243754616,528.7067136856522,1471.658538237974,1258.8506852855378,brownian,0.08047176038508183,1471.578066477589
