particle_id,analysis_index,t,y,source_index,y_m,is_valid_freefall
particle3,62,6.2,-0.115,62,-0.000115,True
particle3,63,6.3,-0.122,63,-0.000122,True
particle3,64,6.4,-0.132,64,-0.000132,True
particle3,65,6.5,-0.14,65,-0.00014000000000000001,True
particle3,66,6.6,-0.146,66,-0.000146,True
particle3,67,6.7,-0.154,67,-0.000154,True
particle3,68,6.8,-0.165,68,-0.000165,True
particle3,69,6.9,-0.171,69,-0.000171,True
particle3,70,7.0,-0.177,70,-0.000177,True
particle3,71,7.1,-0.185,71,-0.000185,True
particle3,72,7.2,-0.19,72,-0.00019,True
particle3,73,7.3,-0.201,73,-0.000201,True
particle3,74,7.4,-0.206,74,-0.000206,True
particle3,75,7.5,-0.215,75,-0.000215,True
particle3,76,7.6,-0.216,76,-0.000216,True
particle3,77,7.7,-0.222,77,-0.000222,True
particle3,78,7.8,-0.228,78,-0.000228,True
particle3,79,7.9,-0.232,79,-0.00023200000000000003,True
particle3,80,8.0,-0.237,80,-0.000237,True
particle3,81,8.1,-0.245,81,-0.000245,True
particle3,82,8.2,-0.254,82,-0.000254,True
particle3,83,8.3,-0.26,83,-0.00026000000000000003,True
particle3,84,8.4,-0.264,84,-0.000264,True
particle3,85,8.5,-0.268,85,-0.000268,True
particle3,86,8.6,-0.271,86,-0.00027100000000000003,True
particle3,87,8.7,-0.276,87,-0.00027600000000000004,True
particle3,88,8.8,-0.279,88,-0.000279,True
particle3,89,8.9,-0.288,89,-0.000288,True
particle3,90,9.0,-0.296,90,-0.000296,True
particle3,91,9.1,-0.301,91,-0.000301,True
particle3,92,9.2,-0.308,92,-0.000308,True
particle3,93,9.3,-0.32,93,-0.00032,True
particle3,94,9.4,-0.326,94,-0.000326,True
particle3,95,9.5,-0.333,95,-0.000333,True
particle3,96,9.6,-0.338,96,-0.00033800000000000003,True
particle3,97,9.7,-0.346,97,-0.000346,True
particle3,98,9.8,-0.35,98,-0.00035,True
particle3,99,9.9,-0.358,99,-0.000358,True
particle3,100,10.0,-0.369,100,-0.000369,True
particle3,101,10.1,-0.372,101,-0.000372,True
particle3,102,10.2,-0.378,102,-0.000378,True
particle3,103,10.3,-0.388,103,-0.000388,True
particle3,104,10.4,-0.393,104,-0.000393,True
particle3,105,10.5,-0.403,105,-0.00040300000000000004,True
particle3,106,10.6,-0.411,106,-0.00041099999999999996,True
particle3,107,10.7,-0.414,107,-0.000414,True
particle3,108,10.8,-0.414,108,-0.000414,True
particle3,109,10.9,-0.425,109,-0.000425,True
particle3,110,11.0,-0.429,110,-0.000429,True
particle3,111,11.1,-0.433,111,-0.000433,True
particle3,112,11.2,-0.441,112,-0.000441,True
particle3,113,11.3,-0.449,113,-0.000449,True
particle3,114,11.4,-0.458,114,-0.000458,True
particle3,115,11.5,-0.467,115,-0.000467,True
particle3,116,11.6,-0.477,116,-0.000477,True
particle3,117,11.7,-0.481,117,-0.000481,True
particle3,118,11.8,-0.492,118,-0.000492,True
particle3,119,11.9,-0.499,119,-0.000499,True
particle3,120,12.0,-0.505,120,-0.000505,True
particle3,121,12.1,-0.515,121,-0.000515,True
particle3,122,12.2,-0.52,122,-0.0005200000000000001,True
particle3,123,12.3,-0.527,123,-0.000527,True
particle3,124,12.4,-0.536,124,-0.000536,True
particle3,125,12.5,-0.544,125,-0.0005440000000000001,True
particle3,126,12.6,-0.553,126,-0.0005530000000000001,True
particle3,127,12.7,-0.564,127,-0.0005639999999999999,True
particle3,128,12.8,-0.57,128,-0.00057,True
particle3,129,12.9,-0.572,129,-0.0005719999999999999,True
particle3,130,13.0,-0.577,130,-0.0005769999999999999,True
particle3,131,13.1,-0.583,131,-0.000583,True
particle3,132,13.2,-0.589,132,-0.000589,True
particle3,133,13.3,-0.596,133,-0.000596,True
particle3,134,13.4,-0.606,134,-0.000606,True
particle3,135,13.5,-0.609,135,-0.000609,True
particle3,136,13.6,-0.622,136,-0.000622,True
particle3,137,13.7,-0.627,137,-0.0006270000000000001,True
particle3,138,13.8,-0.633,138,-0.000633,True
particle3,139,13.9,-0.64,139,-0.00064,True
particle3,140,14.0,-0.646,140,-0.000646,True
particle3,141,14.1,-0.654,141,-0.0006540000000000001,True
particle3,142,14.2,-0.662,142,-0.000662,True
particle3,143,14.3,-0.668,143,-0.0006680000000000001,True
particle3,144,14.4,-0.676,144,-0.0006760000000000001,True
particle3,145,14.5,-0.684,145,-0.000684,True
particle3,146,14.6,-0.692,146,-0.000692,True
particle3,147,14.7,-0.698,147,-0.0006979999999999999,True
particle3,148,14.8,-0.706,148,-0.0007059999999999999,True
particle3,149,14.9,-0.714,149,-0.000714,True
particle3,150,15.0,-0.719,150,-0.000719,True
particle3,151,15.1,-0.728,151,-0.000728,True
particle3,152,15.2,-0.738,152,-0.000738,True
particle3,153,15.3,-0.743,153,-0.0007430000000000001,True
particle3,154,15.4,-0.747,154,-0.000747,True
particle3,155,15.5,-0.756,155,-0.000756,True
particle3,156,15.6,-0.765,156,-0.0007650000000000001,True
particle3,157,15.7,-0.772,157,-0.000772,True
particle3,158,15.8,-0.776,158,-0.000776,True
particle3,159,15.9,-0.786,159,-0.000786,True
particle3,160,16.0,-0.796,160,-0.000796,True
particle3,161,16.1,-0.812,161,-0.0008120000000000001,True
particle3,162,16.2,-0.812,162,-0.0008120000000000001,True
particle3,163,16.3,-0.824,163,-0.000824,True
particle3,164,16.4,-0.827,164,-0.0008269999999999999,True
particle3,165,16.5,-0.835,165,-0.000835,True
particle3,166,16.6,-0.842,166,-0.000842,True
particle3,167,16.7,-0.85,167,-0.00085,True
particle3,168,16.8,-0.86,168,-0.00086,True
particle3,169,16.9,-0.869,169,-0.000869,True
particle3,170,17.0,-0.873,170,-0.000873,True
particle3,171,17.1,-0.878,171,-0.000878,True
particle3,172,17.2,-0.885,172,-0.000885,True
particle3,173,17.3,-0.893,173,-0.000893,True
particle3,174,17.4,-0.899,174,-0.0008990000000000001,True
particle3,175,17.5,-0.91,175,-0.00091,True
particle3,176,17.6,-0.917,176,-0.0009170000000000001,True
particle3,177,17.7,-0.925,177,-0.000925,True
particle3,178,17.8,-0.933,178,-0.000933,True
particle3,179,17.9,-0.937,179,-0.0009370000000000001,True
particle3,180,18.0,-0.942,180,-0.000942,True
particle3,181,18.1,-0.952,181,-0.0009519999999999999,True
particle3,182,18.2,-0.957,182,-0.000957,True
particle3,183,18.3,-0.964,183,-0.000964,True
particle3,184,18.4,-0.974,184,-0.000974,True
particle3,185,18.5,-0.979,185,-0.000979,True
particle3,186,18.6,-0.986,186,-0.0009860000000000001,True
particle3,187,18.7,-0.994,187,-0.000994,True
particle3,188,18.8,-1.006,188,-0.001006,True
particle3,189,18.9,-1.011,189,-0.001011,True
particle3,190,19.0,-1.021,190,-0.001021,True
particle3,191,19.1,-1.028,191,-0.001028,True
particle3,192,19.2,-1.033,192,-0.0010329999999999998,True
particle3,193,19.3,-1.04,193,-0.0010400000000000001,True
particle3,194,19.4,-1.05,194,-0.0010500000000000002,True
particle3,195,19.5,-1.058,195,-0.0010580000000000001,True
particle3,196,19.6,-1.061,196,-0.0010609999999999999,True
particle3,197,19.7,-1.072,197,-0.001072,True
particle3,198,19.8,-1.077,198,-0.001077,True
particle3,199,19.9,-1.083,199,-0.001083,True
particle3,200,20.0,-1.088,200,-0.0010880000000000002,True
particle3,201,20.1,-1.091,201,-0.001091,True
particle3,202,20.2,-1.099,202,-0.001099,True
particle3,203,20.3,-1.107,203,-0.001107,True
particle3,204,20.4,-1.112,204,-0.0011120000000000001,True
particle3,205,20.5,-1.12,205,-0.0011200000000000001,True
particle3,206,20.6,-1.127,206,-0.001127,True
particle3,207,20.7,-1.134,207,-0.001134,True
particle3,208,20.8,-1.142,208,-0.001142,True
particle3,209,20.9,-1.149,209,-0.001149,True
particle3,210,21.0,-1.156,210,-0.001156,True
particle3,211,21.1,-1.162,211,-0.0011619999999999998,True
particle3,212,21.2,-1.175,212,-0.001175,True
particle3,213,21.3,-1.179,213,-0.0011790000000000001,True
particle3,214,21.4,-1.187,214,-0.0011870000000000001,True
particle3,215,21.5,-1.195,215,-0.001195,True
particle3,216,21.6,-1.203,216,-0.001203,True
particle3,217,21.7,-1.21,217,-0.00121,True
particle3,218,21.8,-1.214,218,-0.001214,True
particle3,219,21.9,-1.222,219,-0.001222,True
particle3,220,22.0,-1.228,220,-0.001228,True
particle3,221,22.1,-1.233,221,-0.0012330000000000002,True
particle3,222,22.2,-1.24,222,-0.00124,True
particle3,223,22.3,-1.244,223,-0.001244,True
particle3,224,22.4,-1.253,224,-0.001253,True
particle3,225,22.5,-1.259,225,-0.001259,True
particle3,226,22.6,-1.265,226,-0.0012649999999999998,True
particle3,227,22.7,-1.268,227,-0.001268,True
particle3,228,22.8,-1.273,228,-0.001273,True
particle3,229,22.9,-1.285,229,-0.001285,True
particle3,230,23.0,-1.29,230,-0.0012900000000000001,True
particle3,231,23.1,-1.299,231,-0.001299,True
particle3,232,23.2,-1.306,232,-0.001306,True
particle3,233,23.3,-1.311,233,-0.0013109999999999999,True
particle3,234,23.4,-1.32,234,-0.00132,True
particle3,235,23.5,-1.329,235,-0.0013289999999999999,True
particle3,236,23.6,-1.336,236,-0.0013360000000000002,True
particle3,237,23.7,-1.341,237,-0.001341,True
particle3,238,23.8,-1.346,238,-0.0013460000000000002,True
particle3,239,23.9,-1.354,239,-0.0013540000000000002,True
particle3,240,24.0,-1.36,240,-0.00136,True
particle3,241,24.1,-1.368,241,-0.001368,True
particle3,242,24.2,-1.373,242,-0.001373,True
particle3,243,24.3,-1.384,243,-0.001384,True
particle3,244,24.4,-1.395,244,-0.001395,True
particle3,245,24.5,-1.403,245,-0.001403,False
particle3,246,24.6,-1.413,246,-0.001413,False
particle3,247,24.7,-1.419,247,-0.0014190000000000001,False
particle3,248,24.8,-1.427,248,-0.001427,False
particle3,249,24.9,-1.433,249,-0.001433,False
particle3,250,25.0,-1.438,250,-0.001438,False
particle3,251,25.1,-1.444,251,-0.001444,False
particle3,252,25.2,-1.455,252,-0.0014550000000000001,False
particle3,253,25.3,-1.462,253,-0.001462,False
particle3,254,25.4,-1.465,254,-0.0014650000000000002,False
particle3,255,25.5,-1.471,255,-0.001471,False
particle3,256,25.6,-1.477,256,-0.001477,False
particle3,257,25.7,-1.484,257,-0.001484,False
particle3,258,25.8,-1.489,258,-0.001489,False
particle3,259,25.9,-1.498,259,-0.001498,False
particle3,260,26.0,-1.505,260,-0.0015049999999999998,False
particle3,261,26.1,-1.516,261,-0.001516,False
particle3,262,26.2,-1.522,262,-0.0015220000000000001,False
particle3,263,26.3,-1.528,263,-0.001528,False
particle3,264,26.4,-1.537,264,-0.001537,False
particle3,265,26.5,-1.542,265,-0.001542,False
particle3,266,26.6,-1.549,266,-0.001549,False
particle3,267,26.7,-1.553,267,-0.001553,False
particle3,268,26.8,-1.558,268,-0.0015580000000000001,False
particle3,269,26.9,-1.566,269,-0.0015660000000000001,False
particle3,270,27.0,-1.573,270,-0.001573,False
particle3,271,27.1,-1.577,271,-0.001577,False
particle3,272,27.2,-1.588,272,-0.0015880000000000002,False
particle3,273,27.3,-1.6,273,-0.0016,False
particle3,274,27.4,-1.605,274,-0.001605,False
particle3,275,27.5,-1.61,275,-0.00161,False
particle3,276,27.6,-1.616,276,-0.001616,False
particle3,277,27.7,-1.626,277,-0.0016259999999999998,False
particle3,278,27.8,-1.632,278,-0.001632,False
particle3,279,27.9,-1.639,279,-0.001639,False
particle3,280,28.0,-1.644,280,-0.0016439999999999998,False
particle3,281,28.1,-1.65,281,-0.00165,False
particle3,282,28.2,-1.652,282,-0.001652,False
particle3,283,28.3,-1.649,283,-0.001649,False
particle3,284,28.4,-1.651,284,-0.0016510000000000001,False
particle3,285,28.5,-1.649,285,-0.001649,False
particle3,286,28.6,-1.649,286,-0.001649,False
particle3,287,28.7,-1.648,287,-0.001648,False
particle3,288,28.8,-1.646,288,-0.001646,False
particle3,289,28.9,-1.645,289,-0.001645,False
particle3,290,29.0,-1.647,290,-0.001647,False
particle3,291,29.1,-1.647,291,-0.001647,False
particle3,292,29.2,-1.646,292,-0.001646,False
particle3,293,29.3,-1.646,293,-0.001646,False
particle3,294,29.4,-1.642,294,-0.001642,False
particle3,295,29.5,-1.641,295,-0.001641,False
particle3,296,29.6,-1.639,296,-0.001639,False
particle3,297,29.7,-1.639,297,-0.001639,False
particle3,298,29.8,-1.637,298,-0.001637,False
particle3,299,29.9,-1.636,299,-0.0016359999999999999,False
particle3,300,30.0,-1.635,300,-0.001635,False
particle3,301,30.1,-1.637,301,-0.001637,False
particle3,302,30.2,-1.638,302,-0.001638,False
particle3,303,30.3,-1.64,303,-0.00164,False
particle3,304,30.4,-1.639,304,-0.001639,False
particle3,305,30.5,-1.637,305,-0.001637,False
particle3,306,30.6,-1.637,306,-0.001637,False
particle3,307,30.7,-1.637,307,-0.001637,False
particle3,308,30.8,-1.642,308,-0.001642,False
particle3,309,30.9,-1.636,309,-0.0016359999999999999,False
particle3,310,31.0,-1.629,310,-0.001629,False
particle3,311,31.1,-1.625,311,-0.0016250000000000001,False
particle3,312,31.2,-1.622,312,-0.0016220000000000002,False
particle3,313,31.3,-1.613,313,-0.001613,False
particle3,314,31.4,-1.609,314,-0.001609,False
particle3,315,31.5,-1.603,315,-0.001603,False
particle3,316,31.6,-1.604,316,-0.0016040000000000002,False
particle3,317,31.7,-1.6,317,-0.0016,False
particle3,318,31.8,-1.581,318,-0.001581,False
particle3,319,31.9,-1.578,319,-0.0015780000000000002,False
particle3,320,32.0,-1.571,320,-0.001571,False
particle3,321,32.1,-1.565,321,-0.001565,False
particle3,322,32.2,-1.561,322,-0.0015609999999999999,False
particle3,323,32.3,-1.555,323,-0.001555,False
particle3,324,32.4,-1.551,324,-0.0015509999999999999,False
particle3,325,32.5,-1.544,325,-0.001544,False
particle3,326,32.6,-1.54,326,-0.0015400000000000001,False
particle3,327,32.7,-1.533,327,-0.0015329999999999999,False
particle3,328,32.8,-1.527,328,-0.001527,False
particle3,329,32.9,-1.519,329,-0.001519,False
particle3,330,33.0,-1.512,330,-0.001512,False
particle3,331,33.1,-1.51,331,-0.00151,False
particle3,332,33.2,-1.503,332,-0.001503,False
particle3,333,33.3,-1.5,333,-0.0015,False
particle3,334,33.4,-1.493,334,-0.0014930000000000002,False
particle3,335,33.5,-1.488,335,-0.001488,False
particle3,336,33.6,-1.483,336,-0.0014830000000000002,False
particle3,337,33.7,-1.48,337,-0.00148,False
particle3,338,33.8,-1.477,338,-0.001477,False
particle3,339,33.9,-1.472,339,-0.001472,False
particle3,340,34.0,-1.465,340,-0.0014650000000000002,False
particle3,341,34.1,-1.461,341,-0.001461,False
particle3,342,34.2,-1.458,342,-0.001458,False
particle3,343,34.3,-1.451,343,-0.001451,False
particle3,344,34.4,-1.445,344,-0.001445,False
particle3,345,34.5,-1.436,345,-0.001436,False
particle3,346,34.6,-1.433,346,-0.001433,False
particle3,347,34.7,-1.428,347,-0.001428,False
