particle_id,lag_s,sample_number,analysis_start_index,analysis_end_index,source_start_index,source_end_index,t_start_s,t_end_s,x_start_um,x_end_um,dx_um,dx2_um2
particle4,0.5000000000000071,1,4591,4596,4591,4596,459.1,459.6,31.67,34.32,2.6500000000000035,7.022500000000019
particle4,0.5000000000000071,2,4596,4601,4596,4601,459.6,460.1,34.32,37.14,2.8199999999999967,7.952399999999981
particle4,0.5000000000000071,3,4601,4606,4601,4606,460.1,460.6,37.14,36.260000000000005,-0.8799999999999983,0.7743999999999971
particle4,0.5000000000000071,4,4606,4611,4606,4611,460.6,461.1,36.260000000000005,38.769999999999996,2.5099999999999945,6.300099999999972
particle4,0.5000000000000071,5,4611,4616,4611,4616,461.1,461.6,38.769999999999996,40.300000000000004,1.5300000000000074,2.3409000000000226
particle4,0.5000000000000071,6,4616,4621,4616,4621,461.6,462.1,40.300000000000004,44.949999999999996,4.6499999999999915,21.62249999999992
particle4,0.5000000000000071,7,4621,4626,4621,4626,462.1,462.6,44.949999999999996,43.88,-1.0699999999999947,1.1448999999999887
particle4,0.5000000000000071,8,4626,4631,4626,4631,462.6,463.1,43.88,44.910000000000004,1.030000000000002,1.0609000000000042
particle4,0.5000000000000071,9,4631,4636,4631,4636,463.1,463.6,44.910000000000004,39.669999999999995,-5.240000000000004,27.45760000000004
particle4,0.5000000000000071,10,4636,4641,4636,4641,463.6,464.1,39.669999999999995,37.699999999999996,-1.970000000000003,3.880900000000012
particle4,0.5000000000000071,11,4641,4646,4641,4646,464.1,464.6,37.699999999999996,39.53,1.8300000000000078,3.348900000000029
particle4,0.5000000000000071,12,4646,4651,4646,4651,464.6,465.1,39.53,41.650000000000006,2.12,4.494400000000001
particle4,0.5000000000000071,13,4651,4656,4651,4656,465.1,465.6,41.650000000000006,44.86,3.209999999999998,10.304099999999988
particle4,0.5000000000000071,14,4656,4661,4656,4661,465.6,466.1,44.86,42.61,-2.2500000000000004,5.062500000000002
particle4,0.5000000000000071,15,4661,4666,4661,4666,466.1,466.6,42.61,40.11,-2.5,6.25
particle4,0.5000000000000071,16,4666,4671,4666,4671,466.6,467.1,40.11,41.69,1.579999999999995,2.496399999999984
particle4,0.5000000000000071,17,4671,4676,4671,4676,467.1,467.6,41.69,40.980000000000004,-0.7099999999999915,0.504099999999988
particle4,0.5000000000000071,18,4676,4681,4676,4681,467.6,468.1,40.980000000000004,44.21,3.2299999999999947,10.432899999999966
particle4,0.5000000000000071,19,4681,4686,4681,4686,468.1,468.6,44.21,50.31,6.100000000000006,37.21000000000007
particle4,0.5000000000000071,20,4686,4691,4686,4691,468.6,469.1,50.31,43.72,-6.590000000000003,43.42810000000004
particle4,0.5000000000000071,21,4691,4696,4691,4696,469.1,469.6,43.72,39.239999999999995,-4.480000000000005,20.070400000000042
particle4,0.5000000000000071,22,4696,4701,4696,4701,469.6,470.1,39.239999999999995,32.86,-6.379999999999996,40.70439999999995
particle4,0.5000000000000071,23,4701,4706,4701,4706,470.1,470.6,32.86,25.85,-7.009999999999999,49.14009999999998
particle4,0.5000000000000071,24,4706,4711,4706,4711,470.6,471.1,25.85,28.78,2.9300000000000006,8.584900000000003
particle4,0.5000000000000071,25,4711,4716,4711,4716,471.1,471.6,28.78,28.7,-0.08000000000000262,0.00640000000000042
particle4,0.5000000000000071,26,4716,4721,4716,4721,471.6,472.1,28.7,29.119999999999997,0.4199999999999994,0.17639999999999947
particle4,0.5000000000000071,27,4721,4726,4721,4726,472.1,472.6,29.119999999999997,28.320000000000004,-0.7999999999999957,0.6399999999999931
particle4,0.5000000000000071,28,4726,4731,4726,4731,472.6,473.1,28.320000000000004,25.6,-2.720000000000001,7.398400000000006
particle4,0.5000000000000071,29,4731,4736,4731,4736,473.1,473.6,25.6,25.97,0.36999999999999816,0.13689999999999863
particle4,0.5000000000000071,30,4736,4741,4736,4741,473.6,474.1,25.97,27.54,1.5700000000000003,2.464900000000001
particle4,0.5000000000000071,31,4741,4746,4741,4746,474.1,474.6,27.54,30.750000000000004,3.2100000000000013,10.304100000000009
particle4,0.5000000000000071,32,4746,4751,4746,4751,474.6,475.1,30.750000000000004,23.06,-7.690000000000002,59.136100000000035
particle4,0.5000000000000071,33,4751,4756,4751,4756,475.1,475.6,23.06,27.5,4.440000000000001,19.71360000000001
particle4,0.5000000000000071,34,4756,4761,4756,4761,475.6,476.1,27.5,28.6,1.0999999999999996,1.2099999999999993
particle4,0.5000000000000071,35,4761,4766,4761,4766,476.1,476.6,28.6,31.97,3.37,11.356900000000001
particle4,0.5000000000000071,36,4766,4771,4766,4771,476.6,477.1,31.97,36.19,4.219999999999997,17.808399999999974
particle4,0.5000000000000071,37,4771,4776,4771,4776,477.1,477.6,36.19,42.48,6.290000000000003,39.56410000000003
particle4,0.5000000000000071,38,4776,4781,4776,4781,477.6,478.1,42.48,42.57,0.09000000000000083,0.008100000000000149
particle4,0.5000000000000071,39,4781,4786,4781,4786,478.1,478.6,42.57,42.82,0.2499999999999993,0.06249999999999965
particle4,0.5000000000000071,40,4786,4791,4786,4791,478.6,479.1,42.82,31.180000000000003,-11.639999999999997,135.48959999999994
particle4,0.5000000000000071,41,4791,4796,4791,4796,479.1,479.6,31.180000000000003,30.259999999999998,-0.9200000000000047,0.8464000000000087
particle4,0.5000000000000071,42,4796,4801,4796,4801,479.6,480.1,30.259999999999998,33.550000000000004,3.290000000000004,10.824100000000026
particle4,0.5000000000000071,43,4801,4806,4801,4806,480.1,480.6,33.550000000000004,35.05,1.4999999999999958,2.249999999999987
particle4,0.5000000000000071,44,4806,4811,4806,4811,480.6,481.1,35.05,34.85,-0.1999999999999981,0.03999999999999924
particle4,0.5000000000000071,45,4811,4816,4811,4816,481.1,481.6,34.85,37.339999999999996,2.489999999999998,6.20009999999999
particle4,0.5000000000000071,46,4816,4821,4816,4821,481.6,482.1,37.339999999999996,37.29,-0.05000000000000122,0.002500000000000122
particle4,0.5000000000000071,47,4821,4826,4821,4826,482.1,482.6,37.29,30.849999999999998,-6.4399999999999995,41.47359999999999
particle4,0.5000000000000071,48,4826,4831,4826,4831,482.6,483.1,30.849999999999998,30.87,0.020000000000003196,0.00040000000000012785
particle4,0.5000000000000071,49,4831,4836,4831,4836,483.1,483.6,30.87,31.040000000000003,0.17000000000000007,0.028900000000000023
particle4,0.5000000000000071,50,4836,4841,4836,4841,483.6,484.1,31.040000000000003,32.74,1.7000000000000006,2.890000000000002
particle4,0.5000000000000071,51,4841,4846,4841,4846,484.1,484.6,32.74,28.150000000000002,-4.589999999999998,21.068099999999983
particle4,0.5000000000000071,52,4846,4851,4846,4851,484.6,485.1,28.150000000000002,31.899999999999995,3.749999999999993,14.062499999999947
particle4,0.5000000000000071,53,4851,4856,4851,4856,485.1,485.6,31.899999999999995,34.87,2.97,8.820900000000002
particle4,0.5000000000000071,54,4856,4861,4856,4861,485.6,486.1,34.87,46.28,11.410000000000007,130.18810000000016
particle4,0.5000000000000071,55,4861,4866,4861,4866,486.1,486.6,46.28,47.120000000000005,0.8399999999999987,0.7055999999999979
particle4,0.5000000000000071,56,4866,4871,4866,4871,486.6,487.1,47.120000000000005,51.22,4.099999999999998,16.80999999999998
particle4,0.5000000000000071,57,4871,4876,4871,4876,487.1,487.6,51.22,45.64,-5.579999999999997,31.13639999999997
particle4,0.5000000000000071,58,4876,4881,4876,4881,487.6,488.1,45.64,41.86,-3.780000000000001,14.288400000000008
particle4,0.5000000000000071,59,4881,4886,4881,4886,488.1,488.6,41.86,50.93,9.07,82.26490000000001
particle4,0.5000000000000071,60,4886,4891,4886,4891,488.6,489.1,50.93,51.38000000000001,0.4500000000000042,0.20250000000000376
particle4,0.5000000000000071,61,4891,4896,4891,4896,489.1,489.6,51.38000000000001,56.62,5.23999999999999,27.4575999999999
particle4,0.5000000000000071,62,4896,4901,4896,4901,489.6,490.1,56.62,57.13,0.510000000000007,0.26010000000000716
particle4,0.5000000000000071,63,4901,4906,4901,4906,490.1,490.6,57.13,58.28,1.1499999999999941,1.3224999999999865
particle4,0.5000000000000071,64,4906,4911,4906,4911,490.6,491.1,58.28,60.41,2.1300000000000017,4.536900000000007
particle4,0.5000000000000071,65,4911,4916,4911,4916,491.1,491.6,60.41,63.01,2.5999999999999956,6.759999999999978
particle4,0.5000000000000071,66,4916,4921,4916,4921,491.6,492.1,63.01,65.82000000000001,2.8100000000000085,7.896100000000048
particle4,0.5000000000000071,67,4921,4926,4921,4926,492.1,492.6,65.82000000000001,60.190000000000005,-5.629999999999999,31.69689999999999
particle4,0.5000000000000071,68,4926,4931,4926,4931,492.6,493.1,60.190000000000005,61.49000000000001,1.3000000000000045,1.6900000000000117
particle4,0.5000000000000071,69,4931,4936,4931,4936,493.1,493.6,61.49000000000001,67.47,5.979999999999993,35.76039999999992
particle4,0.5000000000000071,70,4936,4941,4936,4941,493.6,494.1,67.47,67.75,0.2800000000000041,0.07840000000000229
